"panel","timepoint","gene_id","ENTREZID","SYMBOL","label_final","logFC","AveExpr","t","P.Value","FDR","B","strict_DEG","direction","label_score","neg_log10_FDR","DEG_class"
"Figure1E","4W","G10090_20512","56459","Sae1","Sae1",0.31569972973242,5.01133811584639,4.96886126346506,3.91977668607037e-05,0.000203375999684451,1.99149166380462,FALSE,"Not_strict",1.16546878674124,3.69170029929726,"Not strict"
"Figure1E","4W","G10090_24765","212531","Sh3bgrl2","Sh3bgrl2",0.809013302438763,1.6756478940315,4.96875001741287,3.92091198050492e-05,0.000203375999684451,2.24086897282217,FALSE,"Not_strict",2.98663465074864,3.69170029929726,"Not strict"
"Figure1E","4W","G10090_17103","228071","Sestd1","Sestd1",0.398210796219143,4.7902224447387,4.96788656078744,3.92973500981225e-05,0.000203759820356654,1.99386963624413,FALSE,"Not_strict",1.46974884132801,3.69088145093681,"Not strict"
"Figure1E","4W","G10090_14030","230779","Serinc2","Serinc2",-0.995407250402993,5.95698560094621,-4.96738917577041,3.93482646814047e-05,0.000203949948290728,2.02299253090598,FALSE,"Not_strict",3.67352696645651,3.69047640045748,"Not strict"
"Figure1E","4W","G10090_8635","20616","Snap91","Snap91",2.10395037442487,-0.27372061123006,4.9670993728905,3.93779607493594e-05,0.000204029998584086,2.09104515691812,TRUE,"Up",7.76422063457837,3.69030597344805,"Up strict"
"Figure1E","4W","G10090_22724","99045","Mrps26","Mrps26",-0.321758733674006,4.25683182406806,-4.9668086422213,3.9407774498095e-05,0.000204110600475661,2.01051045204256,FALSE,"Not_strict",1.18733298438286,3.69013443963211,"Not strict"
"Figure1E","4W","G10090_2314","76051","Ganc","Ganc",-0.828667126418759,4.51947440655618,-4.96643169095899,3.94464637112549e-05,0.000204237097464855,1.99497008315917,FALSE,"Not_strict",3.05767013317727,3.68986537017773,"Not strict"
"Figure1E","4W","G10090_23995","13639","Efna4","Efna4",1.7248110136755,-0.259471652686146,4.96621237314324,3.94689914195332e-05,0.000204260049270761,2.10437617439078,TRUE,"Up",6.36423625435882,3.68981656766959,"Up strict"
"Figure1E","4W","G10090_24397","224833","AI661453","AI661453",1.23267783366597,0.688268660265285,4.96611076649477,3.94794325462556e-05,0.000204260049270761,2.21863608386152,TRUE,"Up",4.54835509325976,3.68981656766959,"Up strict"
"Figure1E","4W","G10090_24706","71323","Rassf8","Rassf8",0.44334391942799,4.76395332595593,4.96559692342808,3.95322776891279e-05,0.000204459569146515,1.98941232215865,FALSE,"Not_strict",1.63566975729158,3.68939255872043,"Not strict"
"Figure1E","4W","G10090_12834","56177","Olfm1","Olfm1",0.675093989426368,5.14213349989027,4.96297417472042,3.98031173545908e-05,0.000205785997850604,1.98503860348722,FALSE,"Not_strict",2.48879082072818,3.68658417895696,"Not strict"
"Figure1E","4W","G10090_3061","102075","Plekhg4","Plekhg4",2.76537502164579,0.321211367215709,4.96276913713844,3.98243690282329e-05,0.000205821540436167,2.14425661553174,TRUE,"Up",10.1945803916047,3.68650917572021,"Up strict"
"Figure1E","4W","G10090_17405","224143","Poglut1","Poglut1",0.281547474957402,4.65577850297717,4.96026704482013,4.0084624699922e-05,0.000207091839481806,1.97645215761657,FALSE,"Not_strict",1.03717500952464,3.68383701427819,"Not strict"
"Figure1E","4W","G10090_7826","209027","Pycr1","Pycr1",0.756895138079998,3.6971140811462,4.96008515087988,4.01036108816374e-05,0.000207113085552502,2.0569904014218,FALSE,"Not_strict",2.78824460358144,3.68379246120451,"Not strict"
"Figure1E","4W","G10090_16174","435965","Lrp3","Lrp3",0.580715789931562,4.66833846012682,4.95987200743722,4.01258703907786e-05,0.000207113085552502,1.98153803662944,FALSE,"Not_strict",2.13923644905231,3.68379246120451,"Not strict"
"Figure1E","4W","G10090_24701","11629","Aif1","Aif1",1.05434723258483,1.58475316786721,4.95981200623073,4.013213881829e-05,0.000207113085552502,2.22232205091394,TRUE,"Up",3.88399638688782,3.68379246120451,"Up strict"
"Figure1E","4W","G10090_10448","76338","Rab2b","Rab2b",0.571025596249792,3.70458378536219,4.95874771308405,4.02434908438718e-05,0.000207612906277791,2.04895201657964,FALSE,"Not_strict",2.10294203178276,3.682745652023,"Not strict"
"Figure1E","4W","G10090_33104","71914","Antxr2","Antxr2",0.560474629604971,5.93364838224721,4.95745276332152,4.03793937755103e-05,0.000208180466581434,2.00116767193082,FALSE,"Not_strict",2.06342098994695,3.68156002244255,"Not strict"
"Figure1E","4W","G10090_15136","70099","Smc4","Smc4",0.671846840917192,4.48953392715628,4.95741746178231,4.03831050606126e-05,0.000208180466581434,1.98498356364497,FALSE,"Not_strict",2.47344447072505,3.68156002244255,"Not strict"
"Figure1E","4W","G10090_4306","12288","Cacna1c","Cacna1c",0.892179645878493,3.42608628384402,4.95728407140501,4.03971316124073e-05,0.000208180466581434,2.08074309298583,FALSE,"Not_strict",3.28461291710321,3.68156002244255,"Not strict"
"Figure1E","4W","G10090_9856","66349","Dmac2","Dmac2",-0.568322871583915,4.91257273195466,-4.95697927197695,4.04292008967353e-05,0.000208270759279476,1.95582766351824,FALSE,"Not_strict",2.09220773573407,3.68137169968734,"Not strict"
"Figure1E","4W","G10090_7647","67952","Tomm20","Tomm20",-0.458729257724496,6.41054517315162,-4.95666878664788,4.04618946970805e-05,0.000208364203051584,2.02931979192692,FALSE,"Not_strict",1.68866354262839,3.68117689071093,"Not strict"
"Figure1E","4W","G10090_6107","57782","Rbak","Rbak",0.463355101539421,2.97451502404645,4.95630197116381,4.05005542106091e-05,0.000208445596699454,2.11584488716095,FALSE,"Not_strict",1.70561349952528,3.68100727467694,"Not strict"
"Figure1E","4W","G10090_3402","54598","Calcrl","Calcrl",0.883006354077031,5.00101577134618,4.95624254231805,4.05068210406455e-05,0.000208445596699454,1.97366138069277,FALSE,"Not_strict",3.25035281294351,3.68100727467694,"Not strict"
"Figure1E","4W","G10090_22451","100034251","Wfdc17","Wfdc17",1.09588992884247,2.8974237933104,4.95465116611228,4.06749957537493e-05,0.000209182809508923,2.13132111267199,TRUE,"Up",4.03229850918059,3.67947400834287,"Up strict"
"Figure1E","4W","G10090_151","74315","Rnf145","Rnf145",0.665123651261233,5.07603951209684,4.95461046867965,4.06793057888267e-05,0.000209182809508923,1.96315215711776,FALSE,"Not_strict",2.44730518714981,3.67947400834287,"Not strict"
"Figure1E","4W","G10090_1461","101095","Zfp282","Zfp282",0.287318557634043,4.14513118523636,4.95407319626606,4.07362482704763e-05,0.000209400405831289,1.99162081609664,FALSE,"Not_strict",1.05705143273439,3.67902248096607,"Not strict"
"Figure1E","4W","G10090_25975","69046","Isca1","Isca1",-0.85855823584211,7.82454536977355,-4.95365593607262,4.07805265282529e-05,0.000209552770200455,2.13042587503342,FALSE,"Not_strict",3.15838384318177,3.67870659359979,"Not strict"
"Figure1E","4W","G10090_26029","66445","Cyc1","Cyc1",-0.904122451311291,7.56141423746559,-4.95351416654865,4.0795581630259e-05,0.000209554914466734,2.11250900946454,FALSE,"Not_strict",3.32599720520181,3.67870214966785,"Not strict"
"Figure1E","4W","G10090_7077","235431","Coro2b","Coro2b",0.634314255766615,5.01089622166479,4.95288269396658,4.08627081623755e-05,0.000209815270902822,1.95807243818509,FALSE,"Not_strict",2.33311116624854,3.67816290590665,"Not strict"
"Figure1E","4W","G10090_4677","225651","Mppe1","Mppe1",0.710397898667979,3.22068338579176,4.95267183805976,4.08851471621228e-05,0.000209815270902822,2.08579345911793,FALSE,"Not_strict",2.61295919931459,3.67816290590665,"Not strict"
"Figure1E","4W","G10090_20244","239706","Mettl22","Mettl22",-1.08766537400708,5.84937162461483,-4.95262404354593,4.08902351088904e-05,0.000209815270902822,1.97911555499423,TRUE,"Down",4.00061043271191,3.67816290590665,"Down strict"
"Figure1E","4W","G10090_5800","59030","Mkks","Mkks",-0.704693160319875,4.91035438879515,-4.95224851813109,4.09302336463666e-05,0.000209903916615527,1.94462036911302,FALSE,"Not_strict",2.59184696771099,3.6779794578033,"Not strict"
"Figure1E","4W","G10090_2461","11949","Atp5f1c","Atp5f1c",-0.864812260010162,8.73762863210629,-4.95205688658875,4.09506601314727e-05,0.000209903916615527,2.17465504122595,FALSE,"Not_strict",3.18076172717382,3.6779794578033,"Not strict"
"Figure1E","4W","G10090_11003","52331","Stbd1","Stbd1",-0.989867527342024,5.52639100475414,-4.95204903225634,4.09514975626688e-05,0.000209903916615527,1.95821039982398,FALSE,"Not_strict",3.64071243151051,3.6779794578033,"Not strict"
"Figure1E","4W","G10090_71","17183","Matn4","Matn4",1.71124724757345,3.65546978991287,4.95136671416853,4.10243121674906e-05,0.000210201880096563,2.070430578541,TRUE,"Up",6.29287800317471,3.6773634038553,"Up strict"
"Figure1E","4W","G10090_22442","66092","Ghitm","Ghitm",-0.756384160837715,8.06335312078565,-4.95031533320594,4.1136766381578e-05,0.000210702664586286,2.13662230540489,FALSE,"Not_strict",2.78071776097438,3.6763299721859,"Not strict"
"Figure1E","4W","G10090_25090","94043","Tm2d1","Tm2d1",-0.488120226234792,4.90394813166306,-4.94974291490467,4.11981214719497e-05,0.000210941454575262,1.93717264729704,FALSE,"Not_strict",1.79425090719664,3.675838063579,"Not strict"
"Figure1E","4W","G10090_33957","84112","Sucnr1","Sucnr1",-1.59288039172985,2.07648367389534,-4.94811965247082,4.1372612150033e-05,0.000211752560026088,2.17284718196675,TRUE,"Down",5.85251546816663,3.67417133047313,"Down strict"
"Figure1E","4W","G10090_31470","12549","Arhgap31","Arhgap31",0.526431051727564,5.77026248741562,4.9479942976284,4.13861178368954e-05,0.000211752560026088,1.96579997627449,FALSE,"Not_strict",1.93419787772823,3.67417133047313,"Not strict"
"Figure1E","4W","G10090_22458","108154","Adamts6","Adamts6",0.872075720960383,2.8507414643825,4.94695470573615,4.14982937765775e-05,0.000212250651556086,2.11147824938564,FALSE,"Not_strict",3.203265778534,3.6731509679072,"Not strict"
"Figure1E","4W","G10090_7342","97130","Nhsl3","Nhsl3",0.908433115396497,3.81663265316669,4.94648204997491,4.15493960149956e-05,0.00021243612619667,2.01470665040267,FALSE,"Not_strict",3.33646737089488,3.67277162660307,"Not strict"
"Figure1E","4W","G10090_2741","66251","Arfgap3","Arfgap3",0.781665127123444,5.15335041016129,4.94625113956065,4.15743843753012e-05,0.000212487999541882,1.94543298145337,FALSE,"Not_strict",2.87079461693649,3.67266559210735,"Not strict"
"Figure1E","4W","G10090_1293","235533","Gk5","Gk5",0.640662350779512,1.95538209134401,4.94601968638071,4.15994466100773e-05,0.000212540213301166,2.17329926510002,FALSE,"Not_strict",2.35287021050311,3.67255888790765,"Not strict"
"Figure1E","4W","G10090_9568","26444","Psma7","Psma7",-0.394684440533716,6.03828021200274,-4.94526602686015,4.16811595753869e-05,0.000212881726893057,1.96930137917734,FALSE,"Not_strict",1.44922664741218,3.6718616154527,"Not strict"
"Figure1E","4W","G10090_25528","211577","Mrgprf","Mrgprf",1.10966467950975,4.84422061835591,4.94473754362398,4.17385546477398e-05,0.000213098840348446,1.95486266442581,TRUE,"Up",4.07404389215486,3.67141891364404,"Up strict"
"Figure1E","4W","G10090_19015","18772","Pkp1","Pkp1",2.49057799887339,2.42758767472206,4.94433415725632,4.17824171548655e-05,0.000213246732259913,2.1693839858137,TRUE,"Up",9.14320476352053,3.67111761513048,"Up strict"
"Figure1E","4W","G10090_5468","104010","Cdh22","Cdh22",3.5702021948201,-1.10262606710377,4.94380715159195,4.18397912103987e-05,0.000213463453659325,1.82528162086823,TRUE,"Up",13.1050571837173,3.67067646833308,"Up strict"
"Figure1E","4W","G10090_7384","68731","Rbfa","Rbfa",-0.360464944919168,5.01899176273789,-4.94365928686743,4.18559031496684e-05,0.000213469579440916,1.92068690172848,FALSE,"Not_strict",1.3231456985668,3.67066400552071,"Not strict"
"Figure1E","4W","G10090_33800","105663","Thtpa","Thtpa",-0.449429915433184,4.53158654023839,-4.94340517123735,4.18836071671983e-05,0.000213526099889605,1.93306775132262,FALSE,"Not_strict",1.64965454121177,3.67054903237081,"Not strict"
"Figure1E","4W","G10090_7757","333789","N4bp2","N4bp2",0.592312577640756,3.15270106848707,4.9431772155483,4.19084748542759e-05,0.000213526099889605,2.06666564546283,FALSE,"Not_strict",2.17411235872034,3.67054903237081,"Not strict"
"Figure1E","4W","G10090_21939","71769","Bbs10","Bbs10",-0.628299174810794,1.16361985765831,-4.94314737754725,4.19117309786106e-05,0.000213526099889605,2.18434632049336,FALSE,"Not_strict",2.30620292814114,3.67054903237081,"Not strict"
"Figure1E","4W","G10090_21781","319158","H4c9","H4c9",-1.31974512721611,1.19537575713697,-4.9428825594474,4.19406408494734e-05,0.000213597372607991,2.1836141226366,TRUE,"Down",4.84399791760922,3.6704040937262,"Down strict"
"Figure1E","4W","G10090_29993","68537","Mrpl13","Mrpl13",-0.495221379530993,5.19439894404421,-4.94267676130819,4.19631214035198e-05,0.0002136358627357,1.91968896431836,FALSE,"Not_strict",1.8176238263838,3.67032584115251,"Not strict"
"Figure1E","4W","G10090_27403","67776","Vwa5a","Vwa5a",0.454883174804855,6.02390663887996,4.94236748662958,4.19969280623619e-05,0.000213731966633762,1.96745940878272,FALSE,"Not_strict",1.669480622024,3.67013051810546,"Not strict"
"Figure1E","4W","G10090_29300","71772","Plbd2","Plbd2",0.536330396869343,6.14216597387549,4.94099976652869,4.21467609187526e-05,0.000214418276230584,1.9739707189327,FALSE,"Not_strict",1.96765581466899,3.66873819972642,"Not strict"
"Figure1E","4W","G10090_17063","116701","Fgfrl1","Fgfrl1",-0.581116982035686,5.55186623676845,-4.94057943287656,4.2192915894775e-05,0.000214576832664156,1.92684759533067,FALSE,"Not_strict",2.13177951441798,3.66841716955205,"Not strict"
"Figure1E","4W","G10090_29928","73363","1700056E22Rik","1700056E22Rik",-1.08101503678649,-0.366511620860963,-4.9397393608657,4.22853125493453e-05,0.000214970360247311,2.05993912142232,TRUE,"Down",3.96475389966744,3.66762141575141,"Down strict"
"Figure1E","4W","G10090_23811","17386","Mmp13","Mmp13",4.56702373984663,2.70284389299943,4.93941152966762,4.23214246488609e-05,0.000215077570206991,2.17409764127584,TRUE,"Up",16.7491251438144,3.66740487851655,"Up strict"
"Figure1E","4W","G10090_29549","15482","Hspa1l","Hspa1l",-1.05873934007491,4.62376557096328,-4.93915264547623,4.23499637934602e-05,0.000215146231961383,1.92381656452913,TRUE,"Down",3.8826790554206,3.66726625568279,"Down strict"
"Figure1E","4W","G10090_4627","67495","Tmem167b","Tmem167b",0.307978221658145,5.32374311247064,4.93868478958131,4.24015887831992e-05,0.00021533208407956,1.91829419079445,FALSE,"Not_strict",1.12932264812481,3.66689125628616,"Not strict"
"Figure1E","4W","G10090_13532","234839","Piezo1","Piezo1",0.899321647841144,6.84720424835449,4.93821621380095,4.24533565158878e-05,0.000215518529035975,2.02531095470194,FALSE,"Not_strict",3.29737665856711,3.6665153857717,"Not strict"
"Figure1E","4W","G10090_8908","227700","Sh3glb2","Sh3glb2",-0.539633471263836,5.91547453491512,-4.93740458183829,4.25431748575781e-05,0.000215897940893686,1.94050555074327,FALSE,"Not_strict",1.97816220656768,3.66575149968881,"Not strict"
"Figure1E","4W","G10090_1588","240776","Kcnt2","Kcnt2",1.02137717552036,1.25657224736487,4.93562729215871,4.27405232758328e-05,0.000216766234077136,2.16613389547454,TRUE,"Up",3.74233451738888,3.66400836741067,"Up strict"
"Figure1E","4W","G10090_20121","27401","Skp2","Skp2",0.587369756462284,1.15406810226484,4.93559105051448,4.27445570550261e-05,0.000216766234077136,2.16580508879544,FALSE,"Not_strict",2.15212770244178,3.66400836741067,"Not strict"
"Figure1E","4W","G10090_10772","70247","Psmd1","Psmd1",-0.598434356625911,7.54413701720663,-4.93517815565494,4.27905401937697e-05,0.000216922582653685,2.06442595288045,FALSE,"Not_strict",2.19248109996227,3.66369523354892,"Not strict"
"Figure1E","4W","G10090_29799","13382","Dld","Dld",-0.824163910869,7.26757805642353,-4.93488948514594,4.28227182409296e-05,0.000217008861712265,2.04400763754172,FALSE,"Not_strict",3.01934305675774,3.6635225310632,"Not strict"
"Figure1E","4W","G10090_4000","69546","Mapk1ip1","Mapk1ip1",-0.434358544895407,4.86646561199556,-4.93403561862324,4.29180408068152e-05,0.000217404442634889,1.89748981458626,FALSE,"Not_strict",1.59093876177724,3.66273158540104,"Not strict"
"Figure1E","4W","G10090_2553","20740","Sptan1","Sptan1",0.532825857987321,7.30357778082109,4.93379431623599,4.29450175043312e-05,0.000217404442634889,2.04654706097026,FALSE,"Not_strict",1.95159809956857,3.66273158540104,"Not strict"
"Figure1E","4W","G10090_18858","73723","Sh3bgrl3","Sh3bgrl3",0.65527763649298,5.96588405945778,4.93378251540563,4.29463372290771e-05,0.000217404442634889,1.94478674809218,FALSE,"Not_strict",2.40010609638978,3.66273158540104,"Not strict"
"Figure1E","4W","G10090_7732","68095","Ociad1","Ociad1",-0.260235948482698,6.86603533337114,-4.93298692384279,4.30354047233079e-05,0.000217778315312434,2.00749796125034,FALSE,"Not_strict",0.952980235083959,3.66198536612753,"Not strict"
"Figure1E","4W","G10090_15733","71448","Tmem80","Tmem80",-0.375232002251609,3.85057621388277,-4.93282469455882,4.30535892417126e-05,0.000217793351089879,1.95903763411274,FALSE,"Not_strict",1.37408285042479,3.66195538274853,"Not strict"
"Figure1E","4W","G10090_19595","58229","Efcc1","Efcc1",0.838137432141448,3.15455794093347,4.93203411991347,4.31423163283971e-05,0.000218165100868009,2.04328779326239,FALSE,"Not_strict",3.06860110461682,3.6612147208084,"Not strict"
"Figure1E","4W","G10090_28500","20603","Sms","Sms",-1.20126830800039,6.53430503983151,-4.93176743871734,4.31722876334959e-05,0.000218239572655765,1.97962182360449,TRUE,"Down",4.39792315684869,3.66106649743337,"Down strict"
"Figure1E","4W","G10090_30131","67458","Ergic1","Ergic1",0.466572135609735,6.56341029814247,4.93157002092801,4.31944881416245e-05,0.000218274723697669,1.98177436026253,FALSE,"Not_strict",1.70811898012681,3.66099655285793,"Not strict"
"Figure1E","4W","G10090_13300","73738","Haus7","Haus7",-0.440711643463021,3.19355085508725,-4.93049693114786,4.33153624027428e-05,0.0002187571174348,2.02148045705476,FALSE,"Not_strict",1.61302127748433,3.66003780796337,"Not strict"
"Figure1E","4W","G10090_8233","14950","H13","H13",0.445111900775749,6.49766678831031,4.93045129468863,4.33205104727339e-05,0.0002187571174348,1.97352831264111,FALSE,"Not_strict",1.62912638561368,3.66003780796337,"Not strict"
"Figure1E","4W","G10090_18245","235040","Atg4d","Atg4d",-0.6315911468203,5.22690694048889,-4.92996865274422,4.3374993017619e-05,0.000218889445344933,1.88847002909868,FALSE,"Not_strict",2.31148160254944,3.65977517922223,"Not strict"
"Figure1E","4W","G10090_25880","68087","Dcakd","Dcakd",0.499930955067977,4.60772618133368,4.92994827292326,4.3377295085469e-05,0.000218889445344933,1.90552887418246,FALSE,"Not_strict",1.82963490068265,3.65977517922223,"Not strict"
