"pathway","gene_symbol"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Junb"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Lamtor5"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Lsp1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Mbp"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Mgst1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Mpo"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Msra"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Ndufa6"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Ndufb4"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Ndufs2"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Nqo1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Oxsr1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Pdlim1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Pfkp"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Prdx1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Prdx2"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Prdx4"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Prdx6"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Prnp"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Ptpa"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Sbno2"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Scaf4"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Selenos"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Sod1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Srxn1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Stk25"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Txn1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Txnrd1"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","Txnrd2"
"HALLMARK_SPERMATOGENESIS","Ace"
"HALLMARK_SPERMATOGENESIS","Acrbp"
"HALLMARK_SPERMATOGENESIS","Acrv1"
"HALLMARK_SPERMATOGENESIS","Actl7b"
"HALLMARK_SPERMATOGENESIS","Adad1"
"HALLMARK_SPERMATOGENESIS","Adam2"
"HALLMARK_SPERMATOGENESIS","Adcyap1"
"HALLMARK_SPERMATOGENESIS","Agfg1"
"HALLMARK_SPERMATOGENESIS","Akap4"
"HALLMARK_SPERMATOGENESIS","Alox15"
"HALLMARK_SPERMATOGENESIS","Arl4a"
"HALLMARK_SPERMATOGENESIS","Art3"
"HALLMARK_SPERMATOGENESIS","Aurka"
"HALLMARK_SPERMATOGENESIS","Braf"
"HALLMARK_SPERMATOGENESIS","Bub1"
"HALLMARK_SPERMATOGENESIS","Camk4"
"HALLMARK_SPERMATOGENESIS","Ccna1"
"HALLMARK_SPERMATOGENESIS","Ccnb2"
"HALLMARK_SPERMATOGENESIS","Cct6b"
"HALLMARK_SPERMATOGENESIS","Cdk1"
"HALLMARK_SPERMATOGENESIS","Cdkn3"
"HALLMARK_SPERMATOGENESIS","Cftr"
"HALLMARK_SPERMATOGENESIS","Chfr"
"HALLMARK_SPERMATOGENESIS","Chrm4"
"HALLMARK_SPERMATOGENESIS","Clgn"
"HALLMARK_SPERMATOGENESIS","Clpb"
"HALLMARK_SPERMATOGENESIS","Clvs1"
"HALLMARK_SPERMATOGENESIS","Cnih2"
"HALLMARK_SPERMATOGENESIS","Coil"
"HALLMARK_SPERMATOGENESIS","Crisp2"
"HALLMARK_SPERMATOGENESIS","Csnk2a2"
"HALLMARK_SPERMATOGENESIS","Cst8"
"HALLMARK_SPERMATOGENESIS","Dbf4"
"HALLMARK_SPERMATOGENESIS","Dcc"
"HALLMARK_SPERMATOGENESIS","Ddx25"
"HALLMARK_SPERMATOGENESIS","Ddx4"
"HALLMARK_SPERMATOGENESIS","Dmc1"
"HALLMARK_SPERMATOGENESIS","Dmrt1"
"HALLMARK_SPERMATOGENESIS","Dnajb8"
"HALLMARK_SPERMATOGENESIS","Dpep3"
"HALLMARK_SPERMATOGENESIS","Elovl3"
"HALLMARK_SPERMATOGENESIS","Ezh2"
"HALLMARK_SPERMATOGENESIS","Gad1"
"HALLMARK_SPERMATOGENESIS","Gapdhs"
"HALLMARK_SPERMATOGENESIS","Gfi1"
"HALLMARK_SPERMATOGENESIS","Gmcl1"
"HALLMARK_SPERMATOGENESIS","Gpr182"
"HALLMARK_SPERMATOGENESIS","Grm8"
"HALLMARK_SPERMATOGENESIS","Gsg1"
"HALLMARK_SPERMATOGENESIS","Gstm5"
"HALLMARK_SPERMATOGENESIS","H1f6"
"HALLMARK_SPERMATOGENESIS","Hba-x"
"HALLMARK_SPERMATOGENESIS","Hoxb1"
"HALLMARK_SPERMATOGENESIS","Hspa1l"
"HALLMARK_SPERMATOGENESIS","Hspa2"
"HALLMARK_SPERMATOGENESIS","Hspa4l"
"HALLMARK_SPERMATOGENESIS","Htr5a"
"HALLMARK_SPERMATOGENESIS","Ide"
"HALLMARK_SPERMATOGENESIS","Ift88"
"HALLMARK_SPERMATOGENESIS","Il12rb2"
"HALLMARK_SPERMATOGENESIS","Il13ra2"
"HALLMARK_SPERMATOGENESIS","Ip6k1"
"HALLMARK_SPERMATOGENESIS","Jam3"
"HALLMARK_SPERMATOGENESIS","Kif2c"
"HALLMARK_SPERMATOGENESIS","Ldhc"
"HALLMARK_SPERMATOGENESIS","Lpin1"
"HALLMARK_SPERMATOGENESIS","Map7"
"HALLMARK_SPERMATOGENESIS","Mast2"
"HALLMARK_SPERMATOGENESIS","Mep1b"
"HALLMARK_SPERMATOGENESIS","Mlf1"
"HALLMARK_SPERMATOGENESIS","Mllt10"
"HALLMARK_SPERMATOGENESIS","Mtnr1a"
"HALLMARK_SPERMATOGENESIS","Mtor"
"HALLMARK_SPERMATOGENESIS","Naa11"
"HALLMARK_SPERMATOGENESIS","Ncaph"
"HALLMARK_SPERMATOGENESIS","Nefh"
"HALLMARK_SPERMATOGENESIS","Nek2"
"HALLMARK_SPERMATOGENESIS","Nf2"
"HALLMARK_SPERMATOGENESIS","Nos1"
"HALLMARK_SPERMATOGENESIS","Nphp1"
"HALLMARK_SPERMATOGENESIS","Npy5r"
"HALLMARK_SPERMATOGENESIS","Oaz3"
"HALLMARK_SPERMATOGENESIS","Odf1"
"HALLMARK_SPERMATOGENESIS","Pacrg"
"HALLMARK_SPERMATOGENESIS","Papolb"
"HALLMARK_SPERMATOGENESIS","Parp2"
"HALLMARK_SPERMATOGENESIS","Pcsk1n"
"HALLMARK_SPERMATOGENESIS","Pcsk4"
"HALLMARK_SPERMATOGENESIS","Pdha2"
"HALLMARK_SPERMATOGENESIS","Pebp1"
"HALLMARK_SPERMATOGENESIS","Pgk2"
"HALLMARK_SPERMATOGENESIS","Pgs1"
"HALLMARK_SPERMATOGENESIS","Phf7"
"HALLMARK_SPERMATOGENESIS","Phkg2"
"HALLMARK_SPERMATOGENESIS","Pias2"
"HALLMARK_SPERMATOGENESIS","Pomc"
"HALLMARK_SPERMATOGENESIS","Prkar2a"
"HALLMARK_SPERMATOGENESIS","Prm2"
"HALLMARK_SPERMATOGENESIS","Psmg1"
"HALLMARK_SPERMATOGENESIS","Rad17"
"HALLMARK_SPERMATOGENESIS","Rfc4"
"HALLMARK_SPERMATOGENESIS","Rpl39l"
"HALLMARK_SPERMATOGENESIS","Scg3"
"HALLMARK_SPERMATOGENESIS","Scg5"
"HALLMARK_SPERMATOGENESIS","Septin4"
"HALLMARK_SPERMATOGENESIS","She"
"HALLMARK_SPERMATOGENESIS","Sirt1"
"HALLMARK_SPERMATOGENESIS","Slc12a2"
"HALLMARK_SPERMATOGENESIS","Slc2a5"
"HALLMARK_SPERMATOGENESIS","Snap91"
"HALLMARK_SPERMATOGENESIS","Spata6"
"HALLMARK_SPERMATOGENESIS","Theg"
"HALLMARK_SPERMATOGENESIS","Stam2"
"HALLMARK_SPERMATOGENESIS","Strbp"
"HALLMARK_SPERMATOGENESIS","Sycp1"
"HALLMARK_SPERMATOGENESIS","Taldo1"
"HALLMARK_SPERMATOGENESIS","Tcp11"
"HALLMARK_SPERMATOGENESIS","Tekt2"
"HALLMARK_SPERMATOGENESIS","Tktl1"
"HALLMARK_SPERMATOGENESIS","Tle4"
"HALLMARK_SPERMATOGENESIS","Tnni3"
"HALLMARK_SPERMATOGENESIS","Tnp1"
"HALLMARK_SPERMATOGENESIS","Tnp2"
"HALLMARK_SPERMATOGENESIS","Topbp1"
"HALLMARK_SPERMATOGENESIS","Tsn"
"HALLMARK_SPERMATOGENESIS","Tssk2"
"HALLMARK_SPERMATOGENESIS","Ttk"
"HALLMARK_SPERMATOGENESIS","Tuba3a"
"HALLMARK_SPERMATOGENESIS","Tulp2"
"HALLMARK_SPERMATOGENESIS","Vdac3"
"HALLMARK_SPERMATOGENESIS","Ybx2"
"HALLMARK_SPERMATOGENESIS","Zc2hc1c"
"HALLMARK_SPERMATOGENESIS","Zc3h14"
"HALLMARK_SPERMATOGENESIS","Znrf4"
"HALLMARK_SPERMATOGENESIS","Zpbp"
"HALLMARK_TGF_BETA_SIGNALING","Acvr1"
"HALLMARK_TGF_BETA_SIGNALING","Apc"
"HALLMARK_TGF_BETA_SIGNALING","Arid4b"
"HALLMARK_TGF_BETA_SIGNALING","Bcar3"
"HALLMARK_TGF_BETA_SIGNALING","Bmp2"
"HALLMARK_TGF_BETA_SIGNALING","Bmpr1a"
"HALLMARK_TGF_BETA_SIGNALING","Bmpr2"
"HALLMARK_TGF_BETA_SIGNALING","Cdh1"
"HALLMARK_TGF_BETA_SIGNALING","Cdk9"
"HALLMARK_TGF_BETA_SIGNALING","Cdkn1c"
"HALLMARK_TGF_BETA_SIGNALING","Ctnnb1"
"HALLMARK_TGF_BETA_SIGNALING","Eng"
"HALLMARK_TGF_BETA_SIGNALING","Fkbp1a"
"HALLMARK_TGF_BETA_SIGNALING","Fnta"
"HALLMARK_TGF_BETA_SIGNALING","Furin"
"HALLMARK_TGF_BETA_SIGNALING","Hdac1"
"HALLMARK_TGF_BETA_SIGNALING","Hipk2"
"HALLMARK_TGF_BETA_SIGNALING","Id1"
"HALLMARK_TGF_BETA_SIGNALING","Id2"
"HALLMARK_TGF_BETA_SIGNALING","Id3"
"HALLMARK_TGF_BETA_SIGNALING","Ifngr2"
"HALLMARK_TGF_BETA_SIGNALING","Junb"
"HALLMARK_TGF_BETA_SIGNALING","Klf10"
"HALLMARK_TGF_BETA_SIGNALING","Lefty2"
"HALLMARK_TGF_BETA_SIGNALING","Ltbp2"
"HALLMARK_TGF_BETA_SIGNALING","Map3k7"
"HALLMARK_TGF_BETA_SIGNALING","Ncor2"
"HALLMARK_TGF_BETA_SIGNALING","Nog"
"HALLMARK_TGF_BETA_SIGNALING","Pmepa1"
"HALLMARK_TGF_BETA_SIGNALING","Ppm1a"
"HALLMARK_TGF_BETA_SIGNALING","Ppp1ca"
"HALLMARK_TGF_BETA_SIGNALING","Ppp1r15a"
"HALLMARK_TGF_BETA_SIGNALING","Rab31"
"HALLMARK_TGF_BETA_SIGNALING","Rhoa"
"HALLMARK_TGF_BETA_SIGNALING","Serpine1"
"HALLMARK_TGF_BETA_SIGNALING","Ski"
"HALLMARK_TGF_BETA_SIGNALING","Skil"
"HALLMARK_TGF_BETA_SIGNALING","Slc20a1"
"HALLMARK_TGF_BETA_SIGNALING","Smad1"
"HALLMARK_TGF_BETA_SIGNALING","Smad3"
"HALLMARK_TGF_BETA_SIGNALING","Smad6"
"HALLMARK_TGF_BETA_SIGNALING","Smad7"
"HALLMARK_TGF_BETA_SIGNALING","Smurf1"
"HALLMARK_TGF_BETA_SIGNALING","Smurf2"
"HALLMARK_TGF_BETA_SIGNALING","Sptbn1"
"HALLMARK_TGF_BETA_SIGNALING","Tgfb1"
"HALLMARK_TGF_BETA_SIGNALING","Tgfbr1"
"HALLMARK_TGF_BETA_SIGNALING","Tgif1"
"HALLMARK_TGF_BETA_SIGNALING","Thbs1"
"HALLMARK_TGF_BETA_SIGNALING","Tjp1"
"HALLMARK_TGF_BETA_SIGNALING","Trim33"
"HALLMARK_TGF_BETA_SIGNALING","Ube2d3"
"HALLMARK_TGF_BETA_SIGNALING","Wwtr1"
"HALLMARK_TGF_BETA_SIGNALING","Xiap"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Abca1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ackr3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Areg"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Atf3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Atp2b1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","B4galt1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","B4galt5"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Bcl2a1a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Bcl3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Bcl6"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Bhlhe40"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Birc2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Birc3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Bmp2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Btg1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Btg2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Btg3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ccl2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ccl20"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ccl4"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ccl5"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ccn1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ccnd1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ccnl1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ccrl2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cd44"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cd69"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cd80"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cd83"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cdkn1a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cebpb"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cebpd"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cflar"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Clcf1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Csf1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Csf2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cxcl1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cxcl2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cxcl3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cxcl10"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cxcl11"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Cxcl5"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Dennd5a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Dnajb4"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Dram1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Dusp1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Dusp2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Dusp4"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Dusp5"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Edn1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Efna1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Egr1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Egr2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Egr3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ehd1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Eif1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ets2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","F2rl1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","F3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Fjx1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Fos"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Fosb"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Fosl1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Fosl2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Fut4"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","G0s2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Gadd45a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Gadd45b"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Gch1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Gem"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Gfpt2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Gpr183"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Hbegf"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Hes1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Icam1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Icosl"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Id2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ier2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ier3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ier5"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ifih1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ifit2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ifngr2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Il12b"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Il15ra"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Il18"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Il1a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Il1b"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Il23a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Il6"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Il6st"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Il7r"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Inhba"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Irf1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Irs2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Jag1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Jun"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Junb"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Kdm6b"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Klf10"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Klf2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Klf4"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Klf6"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Klf9"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Kynu"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Lamb3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ldlr"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Lif"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Litaf"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Maff"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Map2k3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Map3k8"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Marcks"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Mcl1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Msc"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Mxd1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Myc"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nampt"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nfat5"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nfe2l2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nfil3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nfkb1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nfkb2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nfkbia"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nfkbie"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ninj1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nr4a1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nr4a2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Nr4a3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Olr1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Panx1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Pde4b"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Pdlim5"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Per1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Pfkfb3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Phlda1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Phlda2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Plau"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Plaur"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Plek"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Plk2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Plpp3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Pmepa1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Pnrc1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ppp1r15a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ptger4"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ptgs2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ptpre"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ptx3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Rcan1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Rel"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Rela"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Relb"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Rhob"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Rigi"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Ripk2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Rnf19b"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Sat1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Sdc4"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Serpinb2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Serpinb8"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Serpine1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Sgk1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Sik1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Slc16a6"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Slc2a3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Slc2a6"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Smad3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Snn"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Socs3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Sphk1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Spsb1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Sqstm1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Stat5a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tank"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tap1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tgif1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tiparp"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tlr2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tnc"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tnf"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tnfaip2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tnfaip3"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tnfaip6"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tnfaip8"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tnfrsf9"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tnfsf9"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tnip1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tnip2"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Traf1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Trib1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Trip10"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tsc22d1"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Tubb2a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Vegfa"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Yrdc"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Zbtb10"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Zc3h12a"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","Zfp36"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Aldh18a1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Arfgap1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Asns"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Atf3"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Atf4"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Atf6"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Atp6v0d1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Bag3"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Banf1"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Calr"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","Ccl2"
