"gene_id","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium"
"ENSSSCG00000014011",0.738471,0.363097,0.542689,0.617512,0.422179,0.525973,0.53174,0.446547,0.524888,0.379632,0.1777,0.607448,0.173225,0.254273,0.157812,0.285384,0.31028,0.197683,0.180696,0.159346,0.434201,0.688088,0.361085,0.318857
"ENSSSCG00000014012",486.19456,385.965561,469.965171,416.882953,631.173487,367.350098,328.998973,514.460526,560.456865,259.543699,480.901045,323.73162,256.424853,299.245718,804.659512,334.396271,475.541425,434.971093,190.933375,454.570818,483.586631,460.521365,204.361921,450.071488
"ENSSSCG00000014014",39.980701,34.442681,44.5483,31.064766,29.447546,40.211254,35.327873,36.392934,34.265847,43.10893,23.76277,42.892181,28.126164,30.790197,23.777053,28.622668,29.44442,26.739715,33.309932,25.627468,31.098975,41.351313,16.39929,28.624793
"ENSSSCG00000014015",4.61862,0.453741,2.59907,2.247387,0.300795,1.961671,6.247154,2.062517,3.486057,2.37591,2.904814,2.56984,0.573187,3.91427,1.922238,4.462321,3.627299,1.659296,2.074838,2.712097,1.613725,1.991531,0.715234,0
"ENSSSCG00000014016",295.030663,288.161473,259.284348,222.848055,313.143862,331.358638,302.898505,319.841731,316.083704,340.561347,207.789983,379.376289,215.176355,256.55632,272.561865,316.845675,217.988084,252.697679,283.45333,289.011928,295.461022,294.127101,177.565862,230.900636
"ENSSSCG00000014017",52.605702,41.514408,55.154653,39.782977,41.424448,41.6357,50.285171,37.67451,44.780712,46.40504,35.240147,50.377573,44.017524,42.670172,36.043588,45.829522,36.546915,40.708169,54.279385,42.048718,51.299971,51.840449,34.348244,37.522842
"ENSSSCG00000014019",34.880165,36.657638,34.617061,27.363732,26.162074,30.510857,31.985966,30.741666,35.272519,35.765402,26.977378,35.288398,26.318928,29.640321,30.961594,28.9076,27.471212,26.843605,29.574765,27.157947,31.958262,38.290746,29.151281,25.292382
"ENSSSCG00000014020",219.337138,240.606804,205.833243,235.714993,246.231302,294.306765,236.054175,240.795466,222.236323,237.450419,243.300624,246.830515,187.710968,214.155098,233.907485,254.392555,232.35556,229.424534,207.464518,219.619347,271.398162,234.002498,211.94118,179.741287
"ENSSSCG00000014021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000014022",250.538534,226.50508,233.059628,205.727314,171.928943,216.866174,194.842493,230.682708,224.195488,221.353465,188.43033,217.994127,173.953718,203.420054,235.136487,165.378899,214.048159,195.351527,192.143403,195.28824,220.601871,254.285935,162.576418,177.962398
"ENSSSCG00000014023",25.776915,28.005653,32.460642,28.491096,25.66768,30.050821,35.031205,30.506193,29.666788,32.47944,26.245291,32.769898,21.676741,26.894285,23.309329,26.491388,24.940878,20.360178,26.886014,23.300749,28.973306,34.100187,23.302249,19.230717
"ENSSSCG00000014027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000014028",46.351601,37.730656,43.943599,36.277271,33.586953,38.642581,38.80757,46.103322,41.955291,47.581967,26.383817,45.470592,26.226608,34.41714,44.475976,38.853404,32.60568,26.425048,30.425138,28.647578,31.851511,37.677396,22.72574,21.910592
"ENSSSCG00000014029",0.806688,0.605225,0.858938,0.199801,0.022861,0.202814,0.245583,0.217342,0.563652,0.109941,0.214083,0.081913,0.283253,0.591341,0.4886,0.032388,0.233428,0.119928,0.451068,0.471203,0.079193,0.35621,0.108149,0.607251
"ENSSSCG00000014030",11.321626,6.143358,9.868169,5.320598,3.679173,7.361322,8.504767,5.594613,5.510033,8.568508,2.481209,7.929586,8.587856,7.932248,3.420195,5.310695,8.366042,4.279871,9.19615,3.274074,5.527453,8.867995,1.410413,7.951015
"ENSSSCG00000014031",95.14456,105.182556,109.094157,74.601743,104.432451,93.057102,90.898397,85.127253,92.153262,84.23966,109.270356,94.871,96.346362,97.357351,127.303307,120.688176,100.469208,101.25957,98.169619,108.818231,147.817174,107.757901,76.394697,94.166344
"ENSSSCG00000014033",18.2758,13.112327,15.631142,12.510482,9.15953,14.078221,13.587909,14.38039,14.448221,16.47553,7.108019,15.308421,8.425616,12.51811,7.627249,8.305727,10.408588,7.638094,10.297307,8.553245,12.338115,15.077402,7.380624,7.814718
"ENSSSCG00000014034",7.23774,5.071392,6.76223,3.259331,1.407504,6.75299,3.601925,3.436984,3.772382,3.180829,1.52154,4.351114,3.392443,5.72721,2.243505,1.228278,2.722321,2.011286,6.063019,3.296997,5.615011,5.04683,2.050449,2.856181
"ENSSSCG00000014035",17.497038,13.536632,18.135224,18.545328,9.928828,16.246708,13.614536,16.809368,13.395026,16.031518,14.883243,15.315183,14.816804,15.58201,18.196955,17.349591,18.987888,16.61844,18.934307,18.399282,13.787999,15.122252,20.699382,18.713891
"ENSSSCG00000014036",141.747822,180.501003,158.285818,153.308514,171.238811,170.579972,151.392503,157.501049,170.407802,166.049521,219.511785,140.710005,167.005589,153.404662,182.678272,181.777621,187.944444,155.014373,176.467093,176.665855,197.659723,181.255665,195.191964,184.150414
"ENSSSCG00000014037",0,0,0,0,0,0,0,0,0.108794,0,0,0,0,0,0,0,0.154944,0,0,0,0.184685,0,0,0
"ENSSSCG00000014038",17.506878,17.021598,20.205547,15.081899,12.947505,17.163719,17.267478,14.830625,16.686407,19.660185,9.511539,17.178413,14.754682,20.704913,11.064302,11.962008,13.443619,12.942368,15.413789,16.70807,15.453132,21.295679,7.954273,13.345837
"ENSSSCG00000014039",5.438911,2.450506,4.056005,2.373996,1.766519,2.102633,2.837695,3.108776,2.348905,2.493926,1.399456,2.628977,3.903364,1.765816,2.05371,2.544576,3.394659,2.653156,2.511656,3.651608,3.180248,2.682844,0.506291,2.831766
"ENSSSCG00000014040",56.183232,57.69512,63.892504,54.992586,53.123388,61.026963,63.727852,52.147905,57.453474,58.515953,52.987631,64.420079,46.021604,55.437455,41.346398,42.746359,48.832409,61.479583,51.534183,57.609736,57.498788,70.411443,33.738648,55.356058
"ENSSSCG00000014041",6.270448,4.646293,6.47665,4.80146,3.984042,5.94831,5.936958,5.605977,5.622835,7.853597,2.508515,7.679487,2.413329,3.821487,2.525603,4.258195,4.694461,2.72332,4.871129,2.566878,4.129669,3.88281,1.901499,2.093494
"ENSSSCG00000014043",46.419399,38.189349,47.732305,37.903189,31.555645,38.269288,38.72369,41.951479,32.549122,46.561191,26.364979,40.120896,30.093035,43.137025,31.055758,34.527683,34.763894,37.041453,33.236408,43.225681,35.323617,44.098918,26.224017,25.862991
"ENSSSCG00000014044",62.935746,53.935292,61.957951,53.708015,43.163237,54.529188,52.891633,61.888689,52.396524,66.750395,41.468911,61.871415,42.023308,43.196984,41.243718,42.750762,46.223813,37.744573,50.936897,42.731574,51.567658,61.770064,37.615717,35.537574
"ENSSSCG00000014046",14.551001,7.4721,14.253316,9.323006,7.730811,12.979361,10.423473,13.026565,10.755272,11.813485,7.956736,13.29231,11.119598,9.536164,4.961378,10.529696,8.574012,8.987048,9.666281,5.962805,8.75233,11.304949,5.061258,8.14687
"ENSSSCG00000014047",2.942132,2.790356,5.007313,0.442791,1.124668,1.961907,3.388497,1.442012,3.402045,6.046961,2.755357,10.118745,0.962926,0.750788,0.974019,4.389137,1.432127,1.507666,0.686938,1.150253,1.083308,6.050244,0.26367,2.625569
"ENSSSCG00000014048",8.771356,7.364083,7.976501,6.988586,3.973449,6.700497,5.371729,7.997689,6.848132,9.364239,4.048162,8.585909,6.88959,6.500824,4.524921,3.014756,5.824773,5.434014,7.11908,4.991683,6.264915,7.741171,3.612374,3.535744
"ENSSSCG00000014049",6.888762,7.578454,7.85692,5.403217,6.141072,7.363992,4.891179,5.633878,7.948676,9.622172,7.270465,10.186101,7.933254,8.04904,4.559104,6.171591,7.373816,8.213814,4.723826,5.184438,8.193678,8.954037,3.702575,7.306683
"ENSSSCG00000014051",16.467557,17.581601,20.249819,14.273939,20.200291,14.449844,15.611561,16.442068,16.329328,20.674065,14.314294,16.026612,11.265718,11.993818,14.195306,17.882062,19.759014,19.126184,8.837396,12.377018,21.213824,17.438779,7.826338,11.323294
"ENSSSCG00000014052",0,0,0.481556,0,0,0,0.36831,0.433784,0.34887,0,0.25937,0,0.210308,0.204642,0,0,0,0,0.67316,0.173196,0,0,0.834835,0
"ENSSSCG00000014053",0,0.449599,0.347713,0.225184,0.20071,0.121742,0.331801,0.241608,0.682254,0.438684,0.281713,0,0.26276,0.342361,0.078236,0.07172,0.073692,0.056843,0.273324,0.312599,0.137345,0.414417,0.559621,0.550865
"ENSSSCG00000014054",0,0.455461,0.985013,0.911284,0.616277,0.297262,0.775228,0.648531,0.639812,0.450933,0.239714,0.420592,0.75364,0.315938,0.733392,0,0.747474,0.698794,0.468019,0.96264,1.232343,0.319208,0.8641,0.396558
"ENSSSCG00000014055",0,0.248228,0.09404,0,0,0,0,0.044555,0.06862,0.09499,0.026696,0,0.043657,0.083895,0,0.048041,0,0.072907,0,0.03447,0,0,0,0
"ENSSSCG00000014056",33.027607,25.665789,31.705745,25.753134,16.611562,23.440881,32.543337,25.566323,22.172836,34.77905,11.627914,29.363312,21.318792,26.876937,14.891508,23.180761,21.408143,18.168321,25.413133,22.402121,22.03179,33.365607,14.20626,25.943238
"ENSSSCG00000014057",38.536084,40.582397,35.189789,26.945613,27.870586,38.293179,37.26615,34.393216,37.34637,36.577478,32.098877,34.733559,29.002178,29.314343,30.683455,34.863639,32.591678,27.682835,33.335517,36.690116,34.87795,44.344945,24.263597,24.379395
"ENSSSCG00000014058",16.468175,24.741795,19.119961,21.453826,28.362875,26.249293,19.144803,24.383509,17.403713,18.970002,41.839449,28.464667,16.389048,20.377032,31.582459,33.744178,27.630972,33.206644,17.997142,21.00976,37.537837,21.928318,25.706001,21.057685
"ENSSSCG00000014060",64.37714,60.709173,67.521945,63.638438,72.962309,60.601446,66.612524,67.97391,58.369846,73.34624,62.403266,63.351266,64.405275,60.987018,75.973433,63.802515,58.971237,68.575434,58.78069,69.578336,77.827628,60.466774,57.054838,47.804198
"ENSSSCG00000014061",13.85003,17.467747,12.437473,10.586591,9.686885,16.924273,14.128423,12.763636,12.353102,13.274619,13.518477,14.08558,13.868139,14.864409,12.444106,14.79458,15.223426,8.92468,15.164596,16.048385,16.080693,16.355916,12.909054,12.507313
"ENSSSCG00000014062",7.355705,6.058627,7.23727,4.956219,4.731148,5.245301,5.451153,7.84962,7.175934,6.009069,4.045641,6.514828,7.067145,6.363482,6.187085,6.786333,7.225996,4.937611,8.334672,6.55851,5.763888,6.651902,2.927829,4.706773
"ENSSSCG00000014063",33.736501,37.044583,34.057452,29.496996,26.2719,39.896779,39.325357,43.439597,38.063754,44.557293,30.895829,38.089254,18.640797,23.91371,21.655686,31.942714,30.337777,22.495128,24.891153,18.405542,23.525577,26.303513,18.278899,30.802217
"ENSSSCG00000014066",0,0,0,0,0,0.119846,0,0,0.156119,0,0.60064,0,0.590948,0,0,0,0.452794,0.346933,0,0,0.538755,0.245215,0,0.362817
"ENSSSCG00000014067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000014068",12.436862,13.557364,10.650719,12.565904,13.174468,13.82946,10.539894,17.052892,11.716484,11.770849,13.957834,13.173002,10.662321,13.998319,19.247028,15.002593,12.550062,13.142579,10.536138,12.648728,15.307767,12.260937,11.99791,11.637434
"ENSSSCG00000014070",12.59615,9.616375,9.198679,9.279561,5.693325,10.494056,11.28297,9.313381,9.109675,10.627568,8.277788,12.356622,10.321513,10.179922,12.595082,10.496141,12.273413,8.359275,12.06531,8.018856,12.211233,10.688894,10.968925,7.678903
"ENSSSCG00000014071",231.307226,253.173328,226.530909,217.869098,251.805139,250.855803,238.149346,264.228115,243.523448,222.263603,226.760643,277.945314,179.06642,189.174002,208.724622,242.474718,205.612399,165.029586,229.847408,184.625552,221.261136,211.944067,215.083017,168.988843
"ENSSSCG00000014072",2.377446,1.38613,4.243865,1.276579,1.404098,1.446063,1.082524,1.339499,2.943846,1.081961,1.407313,1.215215,1.845854,1.362117,1.320616,1.213985,1.710371,0.920744,2.424639,0.977628,1.095766,0.932116,1.273405,0.597021
"ENSSSCG00000014073",98.096588,99.508747,113.636326,82.467397,114.776146,89.853409,117.792084,87.800842,109.259427,109.316814,90.838122,114.860127,107.840106,79.190519,86.839962,102.920884,80.788176,91.57332,85.964936,96.609493,81.485525,96.785537,110.941955,84.329724
"ENSSSCG00000014074",21.718703,20.981566,22.903462,21.699012,17.244114,22.417762,18.212097,20.544704,20.431953,21.603899,18.605934,21.303707,18.868936,19.032302,19.566697,18.847335,19.877311,19.690301,21.5073,17.251308,21.341997,24.969484,19.179648,13.696077
"ENSSSCG00000014075",123.261116,120.053935,117.768011,114.360315,131.049467,129.872863,139.566684,156.395849,116.199055,125.093648,115.032553,110.265109,95.622674,95.620907,121.381945,127.016592,104.178063,125.705061,119.704384,102.932101,119.783168,100.250648,149.440525,109.458634
"ENSSSCG00000014076",4.195233,2.782829,4.583258,6.062212,3.215435,2.442771,2.095349,5.61992,3.976126,3.436805,1.310501,6.754343,0.380572,0.986276,1.498668,1.769738,2.335461,4.001094,0.482886,2.903527,3.268817,0.954789,0.397034,0.796136
"ENSSSCG00000014078",0,0,0,0,0,0,0,0.78836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000014079",0.125015,0,0.140302,0.044334,0,0.088351,0.128873,0.119511,0,0.211215,0,0,0.07555,0.072684,0.078176,0,0,0.181676,0.083115,0.086864,0,0.103584,0,0
"ENSSSCG00000014080",7.613456,7.614357,8.899017,5.847257,5.922045,5.952528,5.406735,8.2431,4.448715,5.969176,5.985339,6.423213,9.213513,7.29287,14.125176,8.941294,10.73097,7.464675,10.327138,8.380925,10.011856,8.678831,8.853506,9.341272
"ENSSSCG00000014081",48.850444,38.91787,54.214335,28.219096,33.178384,43.342788,43.516592,40.69663,38.981479,51.664776,35.48302,33.370355,38.663836,38.757623,37.527894,39.599769,37.101595,42.287024,42.959925,40.757723,36.806639,58.921576,30.723383,40.67709
"ENSSSCG00000014082",34.632713,32.997436,33.64523,33.515006,28.827772,34.128209,32.645537,38.850721,34.447459,35.519201,28.46083,31.666753,30.031627,29.680805,33.156042,33.409358,33.09308,27.869733,30.350226,22.566218,34.32349,33.129552,29.195317,18.850028
"ENSSSCG00000014083",0.652119,0.193671,0.560932,0.578788,0,0.104861,1.038996,1.112774,0.555693,0.379346,0.672694,1.167525,0.59524,1.001517,1.094588,0.451626,0.093435,0.562827,0.900602,0.920062,0.91225,1.528417,0.21315,0.42208
"ENSSSCG00000014084",16.775453,13.220549,17.446147,15.361801,11.217305,16.128512,15.860258,16.395092,14.847394,17.325923,10.948337,16.089653,10.596753,14.099184,11.200559,12.065787,11.1788,12.141788,10.850545,11.155976,10.335389,16.287148,7.778071,10.510476
"ENSSSCG00000014088",57.495668,66.95016,54.294661,55.911756,65.954993,64.188169,86.168791,94.729331,74.33601,84.197639,41.115637,59.978818,27.457534,30.4254,29.675489,31.372161,47.314062,47.595821,40.513134,52.414288,36.642359,57.320732,32.896465,34.594399
"ENSSSCG00000014091",4.257166,3.452388,4.08598,3.190372,2.301562,3.991197,2.907546,4.094907,3.457678,3.763927,3.64656,2.375543,2.997381,2.492577,3.58132,1.636357,2.559522,1.976089,2.540577,2.698875,3.514598,4.241674,3.542925,2.539555
"ENSSSCG00000014092",0,0,0,0,0,0,0,0,0.607637,0.520098,0,0,0,0.242102,0.261007,0,0,0,0,0,0,0,0,0
"ENSSSCG00000014093",0,0.326814,0.09303,0.092616,0.127081,0,0.488858,0.141833,0.313719,0.471003,0,0.247498,0.083996,0,0.134359,0.174696,0.316902,0,0,0.12574,0.112837,0,0,0
"ENSSSCG00000014094",37.206009,30.339523,35.158164,34.813853,26.797889,32.776509,34.224026,31.156139,27.581989,31.885457,32.009585,31.757954,30.804261,30.437372,33.94501,33.56446,32.453,28.556268,33.254607,30.208743,31.830697,32.651505,26.495449,32.255456
"ENSSSCG00000014096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000014097",3.106633,1.462977,0.748605,1.345793,0.715207,6.111737,1.36727,0.741116,1.460507,0.410785,0.440167,0.694196,0.160457,1.355218,1.085256,0.581611,0.938267,1.219631,1.514298,0.705779,0.86472,1.633328,1.066849,0.47569
"ENSSSCG00000014098",47.782141,47.120459,40.977632,42.459565,37.591034,45.994043,55.408551,44.615702,40.604015,55.7702,36.685009,50.663028,24.989264,35.880876,27.959601,38.362207,39.211255,36.134864,32.30364,34.463558,29.227473,38.069195,32.083547,29.906918
"ENSSSCG00000014099",0.173863,0,0.117083,0,0.183006,0,0.10324,0,0.198453,0,0,0,0.11257,0,0.06383,0.286967,0.149781,0.306783,0,0,0.153756,0,0,0.085647
"ENSSSCG00000014100",50.005703,59.365324,51.077431,35.130043,87.335889,61.839379,64.273106,71.494544,65.380521,46.580877,82.64378,75.751377,47.159961,48.567763,73.874897,77.334233,52.46642,88.777092,72.753623,39.191072,90.111861,33.951754,76.054621,87.555399
"ENSSSCG00000014101",64.402734,64.780966,63.345888,65.248684,60.863276,70.970668,65.375453,73.945537,63.194389,73.845281,59.374873,70.92938,47.102206,56.757411,53.562456,61.338735,59.553396,60.318388,54.157686,53.432627,53.209188,63.904436,45.054292,39.746482
"ENSSSCG00000014108",6.627527,5.187352,5.416132,4.524404,3.343151,5.246686,4.018844,3.716514,6.129292,6.568827,3.946791,4.316226,3.993168,5.086675,3.160451,2.331885,3.482388,3.783498,3.31167,3.639363,4.590644,11.069017,4.473084,4.104834
"ENSSSCG00000014110",0.070944,0.269645,0.365745,0.298219,0.036029,0.115352,0.038577,0.047835,0.077086,0.137805,0.059192,0,0,0,0.15343,0,0.154802,0.046332,0.050413,0.071294,0.063991,0,0,0
"ENSSSCG00000014112",16.428723,14.998015,14.926382,14.829549,10.752448,13.688437,16.182538,17.461627,13.739244,12.322949,9.620305,9.56373,12.4347,17.37738,14.774702,13.562673,15.204929,13.204748,18.55827,13.761314,13.509989,18.409548,15.500656,14.781678
"ENSSSCG00000014113",7.33402,3.164337,4.657711,4.714473,5.11335,2.023033,1.899103,4.432232,2.183708,3.935812,5.967902,1.906337,9.789744,10.504227,11.194107,5.365637,4.801154,5.717899,5.541002,5.229995,6.072369,4.903431,3.426584,4.212129
"ENSSSCG00000014114",59.215583,53.348242,56.181738,53.548056,42.608152,60.332928,55.079496,66.253964,52.70534,64.571395,47.643239,57.280962,49.619235,50.258676,47.912277,56.276712,49.141047,41.86488,47.285315,41.045746,52.885058,67.979621,43.295005,26.404209
"ENSSSCG00000014116",21.542305,17.851424,13.219899,22.422081,13.515931,21.070058,17.008829,19.209042,17.376479,19.069246,19.864568,21.915854,12.880247,15.722069,15.317953,18.051775,22.572118,15.915621,23.226239,12.198015,19.624518,18.443628,17.508871,16.035206
"ENSSSCG00000014117",82.040607,356.439219,34.091505,84.972935,31.756531,27.431104,84.364911,15.86528,41.519971,11.871948,416.654071,19.400509,329.335458,270.453538,424.5772,172.434721,542.290078,193.601902,849.752104,185.82249,496.300111,103.643483,724.927383,212.967439
"ENSSSCG00000014119",32.995537,26.219183,26.639248,25.522259,22.840277,24.993588,24.669844,24.141545,25.216064,25.34858,21.850209,25.327745,22.147301,26.191343,18.785123,22.542583,24.311959,20.740473,32.261815,27.32737,23.511343,30.365663,23.005,18.053149
"ENSSSCG00000014121",60.776302,60.17272,57.850177,63.289736,51.532289,76.17239,70.15941,85.534348,67.966021,88.920168,48.799908,82.990528,32.687579,47.285717,51.895859,65.600294,58.174893,43.678398,38.777363,47.051545,39.099758,60.103318,32.8109,37.208018
"ENSSSCG00000014122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000014123",18.612263,17.456089,20.140941,16.506572,12.107843,20.245935,22.944032,16.911143,21.235465,15.768165,25.015171,20.238185,8.674517,18.866754,14.304717,27.938038,16.132054,16.957552,13.918128,11.063341,22.853984,18.599387,14.215067,17.284507
"ENSSSCG00000014124",0,0.097359,0,0,0,0,0.069892,0,0.208522,0,0,0,0,0.167772,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000014126",14.46359,13.201957,14.087709,12.165763,10.470786,13.906134,13.41979,14.790309,10.290596,12.67638,8.312626,13.611203,9.908188,11.907108,10.32622,12.793034,12.588104,9.288525,13.820566,9.49448,8.77826,13.724252,11.650927,7.031498
"ENSSSCG00000014127",22.70331,13.360281,25.222577,9.493392,7.804044,10.321206,9.679758,5.407453,14.310565,5.756972,5.756066,5.022222,11.824951,13.900535,6.781443,2.897277,8.006192,2.768642,14.955136,6.668542,10.64407,13.860717,14.27105,4.96683
"ENSSSCG00000014128",6.47381,3.681638,6.13754,5.550936,2.552325,3.680168,5.728666,4.132948,6.664643,4.084128,2.930903,3.287259,3.213437,5.503669,2.700373,3.218192,3.593937,2.359031,3.174345,3.253685,2.061878,5.174605,2.071473,1.6956
"ENSSSCG00000014129",22.84292,21.199653,18.685951,21.126952,22.622246,18.778441,14.631391,26.716383,20.369424,18.531391,26.775437,17.55496,23.933771,17.833298,30.618122,23.839378,28.724559,20.62203,24.313678,22.917376,16.991674,18.506978,28.505539,32.955076
"ENSSSCG00000014132",2.236822,4.380549,5.373705,5.069524,4.667398,5.143315,6.489241,7.343665,4.849303,6.619982,1.977518,8.240817,3.771138,2.358547,3.350316,3.011571,4.702134,3.319492,3.038397,2.846466,4.243061,5.021158,2.968117,2.109334
"ENSSSCG00000014133",1782.718102,2465.196949,2077.045704,2443.701176,2768.013488,2681.215089,2618.358657,2812.208429,2676.386905,2361.837841,3181.821298,2388.51242,1896.511213,2151.67412,2698.839728,2546.55613,2461.852371,2568.893754,2693.811406,1988.688872,2512.923888,2031.588536,3079.222026,2682.178825
"ENSSSCG00000014136",200.915603,149.07457,225.983285,178.697931,57.287784,112.459465,110.355217,115.996972,106.201486,79.552831,217.984281,110.836773,176.220441,116.972672,178.135262,94.673338,296.187429,161.277433,307.969491,79.139061,158.949128,83.146324,252.000673,84.581125
"ENSSSCG00000014137",0.115523,0.522502,0,3.709178,2.292869,10.048867,0.412961,0.392956,0.708566,0.707973,6.82719,0.637526,11.015056,2.17757,5.828045,3.819343,1.417182,8.619591,3.295688,2.274551,1.456235,1.704904,1.941728,7.003264
