"panel","timepoint","gene_id","ENTREZID","SYMBOL","label_final","logFC","AveExpr","t","P.Value","FDR","B","strict_DEG","direction","label_score","neg_log10_FDR","DEG_class"
"Figure1D","1W","G10090_17763","100036521","Umad1","Umad1",-0.583995863208897,3.55714649171077,-6.08407292105198,2.21792100441706e-06,7.99513035118704e-06,4.38975037579985,FALSE,"Not_strict",2.97672879355478,5.09717445119983,"Not strict"
"Figure1D","1W","G10090_31931","17952","Naip6","Naip6",1.44866841994406,0.640554524549507,6.08383262606647,2.21926981837793e-06,7.99797793271381e-06,4.86579131144394,TRUE,"Up",7.38389161786775,5.09701979846629,"Up strict"
"Figure1D","1W","G10090_30910","67163","Ccdc47","Ccdc47",-0.742158698349784,6.46349199412861,-6.08366762986997,2.22019645040707e-06,7.9993029712426e-06,4.39287629524289,FALSE,"Not_strict",3.78274418497375,5.09694785412449,"Not strict"
"Figure1D","1W","G10090_23032","67767","Jagn1","Jagn1",-0.469892630959973,4.50532041181551,-6.08345245333165,2.22140548943408e-06,8.00109323175615e-06,4.28799495531135,FALSE,"Not_strict",2.39497257046551,5.09685066899787,"Not strict"
"Figure1D","1W","G10090_9726","24000","Ptpn21","Ptpn21",-0.767078166482371,5.85941063865013,-6.08330497025301,2.22223455686649e-06,8.00109323175615e-06,4.32295865944111,FALSE,"Not_strict",3.90968286600933,5.09685066899787,"Not strict"
"Figure1D","1W","G10090_23183","20299","Ccl22","Ccl22",2.50600536368193,0.32778966561853,6.08324468200804,2.22257355411833e-06,8.00109323175615e-06,4.90925018240087,TRUE,"Up",12.7727351143945,5.09685066899787,"Up strict"
"Figure1D","1W","G10090_7274","171167","Pofut3","Pofut3",-0.414877934483466,3.90696416677789,-6.08318135712709,2.22292968272395e-06,8.00109323175615e-06,4.34355618026423,FALSE,"Not_strict",2.11457087792451,5.09685066899787,"Not strict"
"Figure1D","1W","G10090_10400","269788","Lhfpl4","Lhfpl4",-0.865459217613998,-0.0263916242848214,-6.08253105847559,2.22659020778465e-06,8.01225357395177e-06,4.89740101247012,FALSE,"Not_strict",4.41059248264979,5.09624531449262,"Not strict"
"Figure1D","1W","G10090_15724","71998","Slc25a35","Slc25a35",-0.618019805197243,3.16066561066179,-6.08113013588732,2.23449679178581e-06,8.03868365692476e-06,4.44420877848382,FALSE,"Not_strict",3.1486966118965,5.09481506161697,"Not strict"
"Figure1D","1W","G10090_31745","329384","Ptrh1","Ptrh1",0.825702385178203,1.16250386044643,6.08095265290681,2.23550050949211e-06,8.04027338309665e-06,4.78648152168436,FALSE,"Not_strict",4.20673003926613,5.09472918424262,"Not strict"
"Figure1D","1W","G10090_22724","99045","Mrps26","Mrps26",-0.481284889402314,4.27726916080348,-6.08081336314859,2.23628855398335e-06,8.04108680805418e-06,4.29928818100619,FALSE,"Not_strict",2.4519950267997,5.09468524940544,"Not strict"
"Figure1D","1W","G10090_13407","67605","Akt1s1","Akt1s1",-0.891879847787845,6.9058431507751,-6.08002752467311,2.24073979300413e-06,8.05506836917409e-06,4.43666962559104,FALSE,"Not_strict",4.54317419894986,5.09393076905866,"Not strict"
"Figure1D","1W","G10090_6057","65098","Zfand6","Zfand6",-0.553485193109161,6.51986850978302,-6.07912383707581,2.24586968646819e-06,8.07148193948928e-06,4.38799424490972,FALSE,"Not_strict",2.8189259476992,5.0930467206613,"Not strict"
"Figure1D","1W","G10090_12323","17907","Mylpf","Mylpf",-1.82000456343182,12.0471132085458,-6.07876362671228,2.24791778633681e-06,8.07681432093049e-06,4.90755197639953,TRUE,"Down",9.26884626039813,5.09275990106348,"Down strict"
"Figure1D","1W","G10090_10616","140709","Col26a1","Col26a1",2.1099139432257,0.975895121793149,6.07687171013544,2.25870610000231e-06,8.11199007483718e-06,4.83472542516745,TRUE,"Up",10.7413030595128,5.09087258937737,"Up strict"
"Figure1D","1W","G10090_6135","76294","Asb5","Asb5",-1.68772582379277,6.75513544060762,-6.07684802689859,2.25884148195277e-06,8.11199007483718e-06,4.41717207711641,TRUE,"Down",8.59199713473096,5.09087258937737,"Down strict"
"Figure1D","1W","G10090_18572","69721","Nkiras1","Nkiras1",-0.959700855201176,4.63284021592862,-6.07633774505385,2.26176043909366e-06,8.12043493323367e-06,4.2646852583275,FALSE,"Not_strict",4.8852811079309,5.09042070917695,"Not strict"
"Figure1D","1W","G10090_32498","171508","Creld1","Creld1",-0.578529956048467,5.56859267493654,-6.07491796203741,2.26990216463706e-06,8.14575599010438e-06,4.27602453132733,FALSE,"Not_strict",2.94417863553805,5.08906860354764,"Not strict"
"Figure1D","1W","G10090_8912","98388","Chst10","Chst10",1.54367457514854,0.245464575493765,6.07483772372607,2.270363177256e-06,8.14575599010438e-06,4.87704178055177,TRUE,"Up",7.85586581448317,5.08906860354764,"Up strict"
"Figure1D","1W","G10090_19320","12988","Csk","Csk",0.821273522253824,5.13039027397857,6.07481032429549,2.27052062361305e-06,8.14575599010438e-06,4.28554348826728,FALSE,"Not_strict",4.17951729702692,5.08906860354764,"Not strict"
"Figure1D","1W","G10090_1426","12443","Ccnd1","Ccnd1",0.866160684175612,5.28599036204496,6.0738753202497,2.27590011934811e-06,8.16300917493503e-06,4.28843052752247,FALSE,"Not_strict",4.40715523865161,5.08814971536859,"Not strict"
"Figure1D","1W","G10090_9237","22210","Ube2b","Ube2b",-1.23329774950721,8.73273652725605,-6.07108437567943,2.29203474081398e-06,8.21881963813301e-06,4.63500044402511,TRUE,"Down",6.27155406117164,5.08519055003349,"Down strict"
"Figure1D","1W","G10090_949","226421","Rab7b","Rab7b",0.978921404528142,4.51557367888922,6.07093615249626,2.29289486779698e-06,8.21984430186439e-06,4.29470756474091,FALSE,"Not_strict",4.97794887539659,5.08513640867425,"Not strict"
"Figure1D","1W","G10090_9857","56428","Mtch2","Mtch2",-0.720514982753525,7.04273563052514,-6.07078939614033,2.29374680568565e-06,8.22083910247117e-06,4.42857780644394,FALSE,"Not_strict",3.66387910369668,5.08508385168449,"Not strict"
"Figure1D","1W","G10090_15117","241070","Cmklr2","Cmklr2",-1.80498249758792,2.249210054133,-6.07032416310564,2.2964496624504e-06,8.22757888581537e-06,4.59592780751953,TRUE,"Down",9.1778449457379,5.08472794500927,"Down strict"
"Figure1D","1W","G10090_26721","110109","Nop2","Nop2",-0.388368609565047,4.46528412368079,-6.0702571311614,2.29683936320562e-06,8.22757888581537e-06,4.25750047390157,FALSE,"Not_strict",1.97474872201979,5.08472794500927,"Not strict"
"Figure1D","1W","G10090_17545","327951","Cyb5d1","Cyb5d1",-0.465867940339675,5.46947700603327,-6.07016896163988,2.29735205280681e-06,8.22757888581537e-06,4.25713225105389,FALSE,"Not_strict",2.36881173492906,5.08472794500927,"Not strict"
"Figure1D","1W","G10090_32673","80978","Mrgprh","Mrgprh",-1.61043911832765,0.744466858932524,-6.06997598915875,2.2984745577708e-06,8.22953950369224e-06,4.80105434541655,TRUE,"Down",8.18847814158726,5.08462446571126,"Down strict"
"Figure1D","1W","G10090_27732","74131","Sash3","Sash3",1.21628614803816,2.26401298975306,6.06970089919484,2.30007569587743e-06,8.23321242713905e-06,4.61261659235915,TRUE,"Up",6.18412260565585,5.08443067910517,"Up strict"
"Figure1D","1W","G10090_3907","16502","Kcnc1","Kcnc1",-1.45568747421331,6.08220171874341,-6.06774950644091,2.31146616125177e-06,8.27191603742787e-06,4.31566653168745,TRUE,"Down",7.39837711370744,5.08239388245454,"Down strict"
"Figure1D","1W","G10090_21766","216198","Tcp11l2","Tcp11l2",-0.437588919460016,5.30748763680441,-6.06581317439486,2.32282531271895e-06,8.30861652992665e-06,4.23689072946063,FALSE,"Not_strict",2.22315793981611,5.08047128469223,"Not strict"
"Figure1D","1W","G10090_33034","620695","Gm13889","Gm13889",0.879155760736357,3.48853390665321,6.06580341137168,2.32288272910604e-06,8.30861652992665e-06,4.38995037075696,FALSE,"Not_strict",4.46652559719282,5.08047128469223,"Not strict"
"Figure1D","1W","G10090_6361","21780","Tfam","Tfam",-0.802557221518169,5.01105572722063,-6.06521045170983,2.32637262975529e-06,8.31902016602397e-06,4.22717779763281,FALSE,"Not_strict",4.07693275908662,5.07992782293384,"Not strict"
"Figure1D","1W","G10090_8089","382423","Atxn7l3b","Atxn7l3b",0.433748124334554,5.60884485529809,6.0638065123346,2.33465683391053e-06,8.34655856859693e-06,4.26432696747664,FALSE,"Not_strict",2.20278662008534,5.07849255478581,"Not strict"
"Figure1D","1W","G10090_13469","67795","Rnls","Rnls",-1.15448933523259,2.28255059560422,-6.06284095850532,2.34037163468795e-06,8.36489971628852e-06,4.55638307268116,TRUE,"Down",5.86196492635805,5.07753926126747,"Down strict"
"Figure1D","1W","G10090_8224","241633","Atp8b4","Atp8b4",1.54462210666723,0.274205567832463,6.06191205287761,2.34588292672493e-06,8.38250451045204e-06,4.84344895593456,TRUE,"Up",7.84146906231542,5.07662620421422,"Up strict"
"Figure1D","1W","G10090_15675","241489","Pde11a","Pde11a",2.44472743164267,-0.959775254781103,6.06133751238834,2.34929832575123e-06,8.39261316520866e-06,4.88907550654957,TRUE,"Up",12.4096877464628,5.07610279405441,"Up strict"
"Figure1D","1W","G10090_18117","19062","Inpp5k","Inpp5k",-0.319179352741004,5.40199557806549,-6.06113877531388,2.35048090764819e-06,8.39276983861664e-06,4.23063732339376,FALSE,"Not_strict",1.62018461655782,5.07609468671524,"Not strict"
"Figure1D","1W","G10090_29130","12228","Btg3","Btg3",0.721676373576608,3.73305722110135,6.06113303165129,2.35051509420554e-06,8.39276983861664e-06,4.33539369307003,FALSE,"Not_strict",3.66329760544014,5.07609468671524,"Not strict"
"Figure1D","1W","G10090_26462","78134","Lpar4","Lpar4",1.16827625075816,2.60003721359019,6.0608300902314,2.35231893162887e-06,8.39711554765296e-06,4.53347530381017,TRUE,"Up",5.93001822188715,5.07586987070809,"Up strict"
"Figure1D","1W","G10090_20611","14904","Gtpbp1","Gtpbp1",-0.425016471135934,5.31128259657962,-6.06034307867512,2.35522174352592e-06,8.4036772321079e-06,4.22315538737481,FALSE,"Not_strict",2.15718412018261,5.07553063630016,"Not strict"
"Figure1D","1W","G10090_2689","18796","Plcb2","Plcb2",1.5629206103372,1.07215360294791,6.06032467323136,2.35533151966912e-06,8.4036772321079e-06,4.76613892367831,TRUE,"Up",7.93265143987141,5.07553063630016,"Up strict"
"Figure1D","1W","G10090_9817","56219","Extl1","Extl1",-1.7877384057552,4.65912433417187,-6.05959613422061,2.35968094050319e-06,8.41709719330539e-06,4.24199562158031,TRUE,"Down",9.0724821840736,5.07483765794083,"Down strict"
"Figure1D","1W","G10090_12239","17475","Mpdz","Mpdz",-0.600867282540002,6.25055925061853,-6.05898601261823,2.36332967393943e-06,8.42801170290237e-06,4.30378970305842,FALSE,"Not_strict",3.04896575200651,5.07427487001429,"Not strict"
"Figure1D","1W","G10090_10165","77053","Sun1","Sun1",-0.296263248538162,5.95455022287775,-6.05864910936338,2.36534692277506e-06,8.43310408864819e-06,4.27026299492779,FALSE,"Not_strict",1.50324343798751,5.07401253920254,"Not strict"
"Figure1D","1W","G10090_22297","70726","Angptl6","Angptl6",-1.11731176264312,1.73616773769582,-6.05655976832326,2.37789618841021e-06,8.47573408526489e-06,4.62891547310308,TRUE,"Down",5.66680713522166,5.07182267715163,"Down strict"
"Figure1D","1W","G10090_3902","71564","Izumo4","Izumo4",1.01787731838683,2.60423391428519,6.05643463827706,2.37864990156555e-06,8.47630944753601e-06,4.51578789351909,TRUE,"Up",5.16246325850441,5.07179319673423,"Up strict"
"Figure1D","1W","G10090_28035","54601","Foxo4","Foxo4",-1.03624816066006,6.94501165589462,-6.05629213744486,2.37950854188255e-06,8.47725833778469e-06,4.38154156900526,TRUE,"Down",5.25558599428801,5.07174458185805,"Down strict"
"Figure1D","1W","G10090_3515","271005","Klhdc1","Klhdc1",-1.21454931307231,4.49988631606423,-6.05588598108183,2.38195756792729e-06,8.48234377770024e-06,4.22411200882235,TRUE,"Down",6.15956756654651,5.07148413016295,"Down strict"
"Figure1D","1W","G10090_30360","66354","Snw1","Snw1",-0.365163623711478,5.94143437763836,-6.05576633458837,2.38267949544045e-06,8.48234377770024e-06,4.26111968207947,FALSE,"Not_strict",1.85192152256556,5.07148413016295,"Not strict"
"Figure1D","1W","G10090_399","69902","Mrto4","Mrto4",-0.668932360632105,4.2125175061368,-6.05576059462554,2.38271413502585e-06,8.48234377770024e-06,4.2414436610421,FALSE,"Not_strict",3.39247985109816,5.07148413016295,"Not strict"
"Figure1D","1W","G10090_15062","12819","Col15a1","Col15a1",1.05679659091141,7.21791145239976,6.05476919765822,2.38870470165698e-06,8.50155508217186e-06,4.42809956436659,TRUE,"Up",5.35848883363606,5.07050162701106,"Up strict"
"Figure1D","1W","G10090_29602","212326","Fam149a","Fam149a",0.814745300123187,3.45825478296268,6.05444274510836,2.39068065142664e-06,8.5042262965552e-06,4.36387336329933,FALSE,"Not_strict",4.13105620992817,5.07036519180113,"Not strict"
"Figure1D","1W","G10090_8560","51897","Atg13","Atg13",-0.489974606553572,5.59102361843208,-6.05440262945313,2.39092357761377e-06,8.5042262965552e-06,4.22546404307974,FALSE,"Not_strict",2.48435018993569,5.07036519180113,"Not strict"
"Figure1D","1W","G10090_10293","15469","Prmt1","Prmt1",-0.594884658389895,5.75495369202445,-6.05435071802545,2.39123797200322e-06,8.5042262965552e-06,4.23883702819659,FALSE,"Not_strict",3.01628246503663,5.07036519180113,"Not strict"
"Figure1D","1W","G10090_23281","72661","Serp2","Serp2",1.35273222029881,-1.24917985756033,6.05313839911416,2.39859215756797e-06,8.52826145762862e-06,4.86903701798808,TRUE,"Up",6.85718832218925,5.06913949360541,"Up strict"
"Figure1D","1W","G10090_20697","74192","Arpc5l","Arpc5l",-0.984629247074689,6.19741676172078,-6.05226487941443,2.40390533964031e-06,8.54502963626241e-06,4.28225962501166,FALSE,"Not_strict",4.99038304828114,5.06828642670066,"Not strict"
"Figure1D","1W","G10090_4478","19299","Abcd3","Abcd3",-0.62019352202435,5.60455473897104,-6.05092991369331,2.4120483523687e-06,8.5718460319713e-06,4.21760101109994,FALSE,"Not_strict",3.14247445750516,5.0669256383845,"Not strict"
"Figure1D","1W","G10090_30701","68888","Gkn3","Gkn3",-1.39728648862258,-0.0754903985387184,-6.05080893515874,2.41278767824168e-06,8.57234470290882e-06,4.82504450753141,TRUE,"Down",7.07991143157119,5.06690037384564,"Down strict"
"Figure1D","1W","G10090_10444","230895","Vps13d","Vps13d",-0.538415812782012,5.85075864443098,-6.04977589649408,2.41911017400255e-06,8.59267453466132e-06,4.23616994197419,FALSE,"Not_strict",2.72754539526088,5.06587163769868,"Not strict"
"Figure1D","1W","G10090_22019","56438","Rbx1","Rbx1",-0.580378096593746,5.92994689225158,-6.04880223201976,2.42508467443255e-06,8.61175850516233e-06,4.24154638019235,FALSE,"Not_strict",2.9395617557911,5.06490815736062,"Not strict"
"Figure1D","1W","G10090_8546","75624","Metap1","Metap1",-0.819848331176625,5.79825889569873,-6.04628555715412,2.44059670772654e-06,8.66469349647096e-06,4.22303571049086,FALSE,"Not_strict",4.15027458716721,5.06224679534426,"Not strict"
"Figure1D","1W","G10090_26177","22687","Zpr1","Zpr1",-0.439063395602549,5.02266084513138,-6.04598885113317,2.44243213860504e-06,8.66707564594067e-06,4.17757926681906,FALSE,"Not_strict",2.22259485088596,5.06212741291217,"Not strict"
"Figure1D","1W","G10090_4192","101543","Wtip","Wtip",0.917537745717853,3.76058474439115,6.04598128876837,2.44247893788545e-06,8.66707564594067e-06,4.30257152334947,FALSE,"Not_strict",4.64469297497998,5.06212741291217,"Not strict"
"Figure1D","1W","G10090_10911","109242","Kif24","Kif24",0.967666701889276,-0.650817385634758,6.04575042107506,2.4439080880055e-06,8.66999718578252e-06,4.84520425738909,FALSE,"Not_strict",4.89831050138249,5.06198104349257,"Not strict"
"Figure1D","1W","G10090_16663","194401","Mical3","Mical3",-0.552137949637793,5.64971475345257,-6.04546669732476,2.44566559760682e-06,8.67408187542781e-06,4.20718944367103,FALSE,"Not_strict",2.79479888875113,5.06177648282379,"Not strict"
"Figure1D","1W","G10090_25744","66538","Rps19bp1","Rps19bp1",-0.424952048075017,2.86055917639029,-6.04532855302141,2.44652178837663e-06,8.6749686108667e-06,4.40638891284453,FALSE,"Not_strict",2.15099341758849,5.06173208796672,"Not strict"
"Figure1D","1W","G10090_24510","12053","Bcl6","Bcl6",-0.793105027114328,6.43520957328341,-6.04456413324402,2.45126501094926e-06,8.6896342758719e-06,4.28996415495718,FALSE,"Not_strict",4.01390335375218,5.060998501493,"Not strict"
"Figure1D","1W","G10090_17633","57741","Noc2l","Noc2l",-0.408452262957109,5.6724368399321,-6.04417896467169,2.45365851562318e-06,8.69596508595426e-06,4.20609755049911,FALSE,"Not_strict",2.06704710184241,5.06068221259792,"Not strict"
"Figure1D","1W","G10090_18494","225362","Reep2","Reep2",1.07588378817883,0.490480275677079,6.04358885796632,2.45733014288829e-06,8.70682140997136e-06,4.77179744214393,TRUE,"Up",5.44412298298116,5.06014036348346,"Up strict"
"Figure1D","1W","G10090_18592","212442","Lactb2","Lactb2",-0.612876963636631,4.34774947951739,-6.04332293753221,2.45898651424254e-06,8.71053366468442e-06,4.19732910571749,FALSE,"Not_strict",3.10113000144403,5.05995523643577,"Not strict"
"Figure1D","1W","G10090_10551","231279","Guf1","Guf1",-0.507471787060653,4.32968848574514,-6.0432121219272,2.45967709946746e-06,8.71082379868319e-06,4.19871860184405,FALSE,"Not_strict",2.56777718549028,5.05994077101941,"Not strict"
"Figure1D","1W","G10090_11649","244954","Prss35","Prss35",3.95758569324442,1.12075397002206,6.0420835345304,2.46672149599364e-06,8.73360992804675e-06,4.79347743594339,TRUE,"Up",20.0206590776814,5.05880620901187,"Up strict"
"Figure1D","1W","G10090_24926","12465","Cct5","Cct5",-0.415797007579062,6.94639735450742,-6.04177202848141,2.4686694518333e-06,8.73705763559831e-06,4.34368062411855,FALSE,"Not_strict",2.10336521201578,5.05863479937583,"Not strict"
"Figure1D","1W","G10090_8048","110893","Slc8a3","Slc8a3",-1.63516104921286,5.40351163419271,-6.04169088460801,2.46917712897607e-06,8.73705763559831e-06,4.19614075817056,TRUE,"Down",8.27168258613207,5.05863479937583,"Down strict"
"Figure1D","1W","G10090_16199","14873","Gsto1","Gsto1",-0.433606271830171,5.26812396991618,-6.04163500413999,2.46952680707114e-06,8.73705763559831e-06,4.17341034648978,FALSE,"Not_strict",2.19345577590772,5.05863479937583,"Not strict"
"Figure1D","1W","G10090_3974","70807","Arrdc2","Arrdc2",-1.32353704428116,3.72526492325164,-6.04121238857591,2.47217299756897e-06,8.74425797533603e-06,4.26734575078129,TRUE,"Down",6.6948170402977,5.05827703820243,"Down strict"
"Figure1D","1W","G10090_829","21685","Tef","Tef",-0.897377405789444,7.82363455693699,-6.03735582944525,2.49645402601547e-06,8.82710554594868e-06,4.43921448095119,FALSE,"Not_strict",4.53550844484487,5.05418168051031,"Not strict"
"Figure1D","1W","G10090_10837","171429","Slc26a6","Slc26a6",-0.607261267884842,3.45671483412357,-6.03729653329285,2.49682923974567e-06,8.82710554594868e-06,4.28515494977696,FALSE,"Not_strict",3.06920877542703,5.05418168051031,"Not strict"
"Figure1D","1W","G10090_19544","69066","1810010H24Rik","1810010H24Rik",-0.775629169441639,0.997468576753467,-6.03719611312838,2.49746480820747e-06,8.82717186225169e-06,4.68124220399689,FALSE,"Not_strict",3.92016820837222,5.05417841775378,"Not strict"
