"gene_id","ENTREZID_1W","SYMBOL_1W","logFC_1W","FDR_1W","direction_1W","ENTREZID_4W","SYMBOL_4W","logFC_4W","FDR_4W","direction_4W","in_1W","in_4W","direction_relation","category","ENTREZID","SYMBOL","plot_class","label_name","combined_score"
"G10090_5822",14181,"Fgfbp1",-1.98687144401978,3.47222090803515e-05,"Down",14181,"Fgfbp1",-1.34618573929318,0.00781589777090646,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",14181,"Fgfbp1","Persistent_down","Fgfbp1",11.6966817153411
"G10090_5834",12552,"Cdh11",3.47491272644206,1.98493650176459e-11,"Up",12552,"Cdh11",1.7175262340525,1.24928672460555e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12552,"Cdh11","Persistent_up","Cdh11",45.611007912669
"G10090_5852",18576,"Pde3b",-1.07972035145588,0.000509829405356653,"Down",18576,"Pde3b",-1.03235379954066,0.000340886440606131,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",18576,"Pde3b","Persistent_down","Pde3b",7.13463388825039
"G10090_5855",80859,"Nfkbiz",1.45975169300734,1.02392690671782e-09,"Up",80859,"Nfkbiz",1.20158500392084,6.42215021928218e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",80859,"Nfkbiz","Persistent_up","Nfkbiz",18.1602034029446
"G10090_5877",216799,"Nlrp3",2.04337433515884,4.95665012862325e-07,"Up",216799,"Nlrp3",1.57148939800243,1.93046905995767e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",216799,"Nlrp3","Persistent_up","Nlrp3",20.2916213447161
"G10090_5924",83767,"Wasf1",1.41670808983103,6.32658970086667e-06,"Up",83767,"Wasf1",1.47601066571653,4.35822383203316e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",83767,"Wasf1","Persistent_up","Wasf1",13.8016506279606
"G10090_5967",338368,"Pheta2",2.25130397259517,2.46673825189854e-09,"Up",338368,"Pheta2",1.15364264060388,9.05505285246751e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",338368,"Pheta2","Persistent_up","Pheta2",24.0432504865542
"G10090_597",72179,"Fbxl2",1.17218415109005,7.97763417927086e-07,"Up",72179,"Fbxl2",1.84413148307834,2.19235194857039e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",72179,"Fbxl2","Persistent_up","Fbxl2",17.5842320387108
"G10090_5993",319997,"A630001G21Rik",1.49620655594001,5.77719980605892e-06,"Up",319997,"A630001G21Rik",1.2386162390962,0.000179107470585212,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",319997,"A630001G21Rik","Persistent_up","A630001G21Rik",12.4785070023309
"G10090_6051",381413,"Gpr176",2.81274744449953,2.371587754692e-09,"Up",381413,"Gpr176",2.66598445830401,2.68387394632356e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",381413,"Gpr176","Persistent_up","Gpr176",36.4466856092769
"G10090_6059",70392,"Asb12",-1.65152984097142,9.33709735339135e-07,"Down",70392,"Asb12",-1.10459769424797,0.000410591735785301,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",70392,"Asb12","Persistent_down","Asb12",13.699194283554
"G10090_6084",227671,"Gbgt1",1.27365185979433,3.54768840718952e-05,"Up",227671,"Gbgt1",1.18931990989426,9.4584279139401e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",227671,"Gbgt1","Persistent_up","Gbgt1",10.4538588637464
"G10090_6090",21367,"Cntn2",1.83974324543643,1.74007001950254e-07,"Up",21367,"Cntn2",1.37704887743319,0.000551198789685885,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21367,"Cntn2","Persistent_up","Cntn2",16.9229995206973
"G10090_6132",22036,"Traip",1.11771430705488,1.64961106289884e-05,"Up",22036,"Traip",1.28930926554468,0.00014462213369388,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",22036,"Traip","Persistent_up","Traip",10.29624595049
"G10090_6135",76294,"Asb5",-1.68772582379277,8.11199007483718e-06,"Down",76294,"Asb5",-1.37113096106934,0.000283511773951581,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",76294,"Asb5","Persistent_down","Asb5",13.4559867325284
"G10090_62",77462,"Tmem116",-1.01007757459718,0.000783137004798727,"Down",77462,"Tmem116",-1.0884970881934,0.000637576475140054,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",77462,"Tmem116","Persistent_down","Tmem116",6.61572213995274
"G10090_6221",218977,"Dlgap5",3.00709143346684,2.83975099082244e-08,"Up",218977,"Dlgap5",1.27443261865178,0.0107964306905375,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",218977,"Dlgap5","Persistent_up","Dlgap5",25.2001281451849
"G10090_6227",12715,"Ckm",-1.81737399622795,4.93444604083102e-05,"Down",12715,"Ckm",-1.01556666092177,0.000788511735111359,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",12715,"Ckm","Persistent_down","Ckm",10.978494706076
"G10090_6262",22041,"Trf",-1.44734048233562,4.83140273647842e-05,"Down",22041,"Trf",-1.05065522461289,0.000636805401461521,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",22041,"Trf","Persistent_down","Trf",9.60450253520529
"G10090_6275",246049,"Slc36a2",-1.83548484432345,0.000100426202542257,"Down",246049,"Slc36a2",-1.10019019224036,0.00235743851644813,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",246049,"Slc36a2","Persistent_down","Slc36a2",10.2293644909098
"G10090_6283",360213,"Trim46",2.69353360651249,1.17491167740588e-09,"Up",360213,"Trim46",2.29784605176405,4.09883329311279e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",360213,"Trim46","Persistent_up","Trim46",34.1346723556772
"G10090_6317",242509,"Bnc2",1.94547678188525,4.20560830125124e-10,"Up",242509,"Bnc2",1.4595546907974,2.87530537108566e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",242509,"Bnc2","Persistent_up","Bnc2",26.3289771278372
"G10090_6344",68241,"Mcrip2",-1.9313786928762,5.30304582549961e-10,"Down",68241,"Mcrip2",-1.15901583955724,1.24928672460555e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",68241,"Mcrip2","Persistent_down","Mcrip2",23.5975003111294
"G10090_6373",19885,"Rorc",-1.61537702616032,3.59381136278369e-06,"Down",19885,"Rorc",-1.12139839382544,0.000139739186310964,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",19885,"Rorc","Persistent_down","Rorc",13.1174648928839
"G10090_638",279572,"Tlr13",2.75418062870612,1.92898868909224e-09,"Up",279572,"Tlr13",1.70244514673232,4.61734833570326e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",279572,"Tlr13","Persistent_up","Tlr13",33.0853550340645
"G10090_6394",432763,"Prr7",2.878857773786,5.73328344478705e-09,"Up",432763,"Prr7",1.39083377723991,0.000377877536472443,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",432763,"Prr7","Persistent_up","Prr7",28.4867201344465
"G10090_6430",260305,"Nphp4",1.23772411990709,0.00018132234505131,"Up",260305,"Nphp4",1.10958993449368,0.000527381404245423,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",260305,"Nphp4","Persistent_up","Nphp4",8.2681023529943
"G10090_6434",574428,"Zmynd15",2.6177313765842,2.43629802594492e-09,"Up",574428,"Zmynd15",1.39940143271617,0.000108827400252373,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",574428,"Zmynd15","Persistent_up","Zmynd15",28.0934202168482
"G10090_6445",80891,"Fcrl2",2.17331538523794,5.38690409158797e-11,"Up",80891,"Fcrl2",1.12541410849717,0.000107627225329198,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",80891,"Fcrl2","Persistent_up","Fcrl2",26.7827692106217
"G10090_6453",71860,"Cfap52",-2.13667427280202,3.12736984324956e-08,"Down",71860,"Cfap52",-1.03100070156008,0.00544264752849106,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",71860,"Cfap52","Persistent_down","Cfap52",18.3697386933997
"G10090_6535",380785,"Begain",1.88926768130417,2.39441476750849e-09,"Up",380785,"Begain",1.07855763769446,0.000388572830035107,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",380785,"Begain","Persistent_up","Begain",19.9654505526753
"G10090_6537",21987,"Tpd52l1",-1.4069096867153,3.05882305409656e-06,"Down",21987,"Tpd52l1",-1.18835772872382,0.000106346347905519,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",21987,"Tpd52l1","Persistent_down","Tpd52l1",12.4800019253623
"G10090_6580",75172,"Ccdc146",-1.73475429763701,4.76846327098742e-06,"Down",75172,"Ccdc146",-1.3322960478996,0.000135755431433867,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",75172,"Ccdc146","Persistent_down","Ccdc146",14.3840181481043
"G10090_6596",70892,"Ttll7",-1.46425242030882,0.000416199402976436,"Down",70892,"Ttll7",-1.23030560662793,0.00162856751973422,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",70892,"Ttll7","Persistent_down","Ttll7",8.38052702476861
"G10090_6605",18807,"Pld3",1.29012209981556,5.75091494644909e-09,"Up",18807,"Pld3",1.0537199791545,2.58293951451557e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",18807,"Pld3","Persistent_up","Pld3",15.4652923673473
"G10090_6618",18740,"Pitx1",1.11532099888943,2.02240042495284e-05,"Up",18740,"Pitx1",1.20595613086136,0.000190752415119131,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",18740,"Pitx1","Persistent_up","Pitx1",9.72105489439966
"G10090_6626",384009,"Glipr2",1.62273986499705,3.24865651169954e-09,"Up",384009,"Glipr2",1.07121835724505,1.44552227688712e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",384009,"Glipr2","Persistent_up","Glipr2",18.9589669328176
"G10090_6630",21689,"Tekt1",-1.12469275178943,0.00306087463302476,"Down",21689,"Tekt1",-1.47288821185677,0.00179986409899281,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",21689,"Tekt1","Persistent_down","Tekt1",6.87037636464415
"G10090_6657",21336,"Tacr1",2.0044125815625,3.98819546807088e-06,"Up",21336,"Tacr1",2.21560327061139,4.28255241686619e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21336,"Tacr1","Persistent_up","Tacr1",20.5006854561214
"G10090_667",239559,"A4galt",1.34454580405943,9.31422053736584e-08,"Up",239559,"A4galt",1.58127056609012,4.33977123847332e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",239559,"A4galt","Persistent_up","A4galt",16.3516498337717
"G10090_6694",108655,"Foxp1",1.13110514122642,1.95531130956795e-08,"Up",108655,"Foxp1",1.08257605194477,3.13436890041195e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",108655,"Foxp1","Persistent_up","Foxp1",14.6777813991582
"G10090_6736",235312,"C1qtnf5",1.88141103576731,4.07575320693838e-09,"Up",235312,"C1qtnf5",1.66535611555569,1.72704801730143e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",235312,"C1qtnf5","Persistent_up","C1qtnf5",23.7162317075796
"G10090_6754",76933,"Ifi27l2a",-1.94704088937135,1.95931923196842e-06,"Down",76933,"Ifi27l2a",-1.96643866051965,1.93287275662478e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",76933,"Ifi27l2a","Persistent_down","Ifi27l2a",20.3828967030089
"G10090_679",14255,"Flt3",1.74575649197066,1.02905005723081e-06,"Up",14255,"Flt3",1.00179343518308,0.000601250498045858,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",14255,"Flt3","Persistent_up","Flt3",13.6795489553585
"G10090_680",11556,"Adrb3",-2.99284022736922,9.65400733826458e-06,"Down",11556,"Adrb3",-1.72909924239902,0.000165095508880068,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",11556,"Adrb3","Persistent_down","Adrb3",21.5498798709113
"G10090_6802",12395,"Runx1t1",1.19859219617813,4.28312936810068e-10,"Up",12395,"Runx1t1",1.13726701188157,7.22553342036693e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12395,"Runx1t1","Persistent_up","Runx1t1",17.0755355775749
"G10090_681",66065,"Hsd17b14",-1.55076225414758,7.77199568403422e-07,"Down",66065,"Hsd17b14",-1.23518497883933,7.66111505534496e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",66065,"Hsd17b14","Persistent_down","Hsd17b14",15.7931772099047
"G10090_6833",70762,"Dclk2",1.42877148890544,1.43049609714252e-06,"Up",70762,"Dclk2",1.19862029521217,3.55187580921871e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",70762,"Dclk2","Persistent_up","Dclk2",13.6837856205626
"G10090_6869",12297,"Cacnb3",2.1978280228122,8.27611428900954e-10,"Up",12297,"Cacnb3",1.34835638092787,3.42550474770839e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12297,"Cacnb3","Persistent_up","Cacnb3",25.9818380851026
"G10090_69",11876,"Artn",1.29646173890175,1.12955119116897e-05,"Up",11876,"Artn",1.12552073098388,0.00140165852181707,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",11876,"Artn","Persistent_up","Artn",9.62523152848282
"G10090_6923",22671,"Rnf112",1.84765330619799,3.225347712297e-06,"Up",22671,"Rnf112",1.00252974534738,0.00345075712321802,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",22671,"Rnf112","Persistent_up","Rnf112",12.6145607660144
"G10090_6958",85030,"Tnfrsf25",1.04354987615022,0.000374781470008775,"Up",85030,"Tnfrsf25",1.02472075106721,0.0015476822792641,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",85030,"Tnfrsf25","Persistent_up","Tnfrsf25",6.45522479503487
"G10090_6979",14200,"Fhl2",2.56599482419006,1.25608375146349e-07,"Up",14200,"Fhl2",1.66517198347726,3.80335357000787e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",14200,"Fhl2","Persistent_up","Fhl2",25.0676651422194
"G10090_6988",212862,"Chpt1",-1.37159998900718,3.6666838335931e-09,"Down",212862,"Chpt1",-1.136017380062,2.27247783624488e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",212862,"Chpt1","Persistent_down","Chpt1",17.9815568993419
"G10090_699",29870,"Gtse1",2.53541081722936,1.51635724332518e-08,"Up",29870,"Gtse1",1.037168723471,0.00154010688458839,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",29870,"Gtse1","Persistent_up","Gtse1",22.7418646645742
"G10090_7011",93888,"Pcdhb17",1.03447394690694,1.74331259212466e-07,"Up",93888,"Pcdhb17",1.03508455834798,5.05819112495582e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",93888,"Pcdhb17","Persistent_up","Pcdhb17",12.4734339560237
